Data Month,cd118,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers,CD_Democrat
2023-07-01,4816,760,0,55,1512,2326,39805,0,5893,28917,74612,1.0
2023-08-01,4816,834,0,134,1731,2700,40640,0,6028,30648,77313,1.0
2023-09-23,4816,743,0,-494,1979,2227,41381,0,5534,32627,79540,1.0
2023-10-01,4816,241,0,121,1465,1827,41668,0,5655,34101,81424,1.0
2023-11-01,4816,-65,0,-89,1370,1213,41553,0,5566,35456,82573,1.0
2023-12-01,4816,73,0,-378,-1061,-1366,41626,0,5187,34394,81209,1.0
2022-01-01,4817,311,0,-83,494,723,4814,44,5608,5464,15928,0.0
2022-02-01,4817,412,0,289,753,1455,5225,44,5900,6219,17379,0.0
2022-03-01,4817,430,-1,492,860,1777,5657,43,6391,7072,19157,0.0
2022-04-01,4817,149,-2,-406,557,294,5805,41,5985,7627,19451,0.0
2022-05-01,4817,397,-1,-254,925,1068,6201,40,5727,8551,20519,0.0
2022-06-01,4817,329,-1,-13,1024,1338,6530,39,5715,9574,21857,0.0
2022-07-01,4817,491,-12,-235,716,952,7021,27,5477,10292,22810,0.0
2022-08-01,4817,356,0,-378,637,616,7377,27,5102,10925,23430,0.0
2022-09-01,4817,398,-1,88,524,1008,7777,26,5187,11451,24438,0.0
2022-10-01,4817,270,-1,204,659,1136,8044,25,5392,12108,25570,0.0
2022-11-01,4817,252,0,-363,351,241,8296,25,5030,12462,25810,0.0
2022-12-01,4817,328,-2,268,464,1056,8624,23,5295,12923,26866,0.0
2023-01-01,4817,203,0,63,654,921,8827,23,5361,13576,27786,0.0
2023-02-01,4817,339,0,60,552,953,9167,23,5416,14132,28736,0.0
2023-03-01,4817,273,0,-20,835,1083,9438,23,5395,14966,29824,0.0
2023-04-01,4817,347,-1,-588,1338,1098,9784,22,4812,16303,30918,0.0
2023-05-01,4817,270,-1,168,728,1162,10056,21,4980,17027,32087,0.0
2023-06-01,4817,377,0,82,1054,1511,10432,21,5063,18098,33614,0.0
2023-07-01,4817,216,0,79,1124,1421,10648,21,5141,19207,35014,0.0
2023-08-01,4817,250,-1,204,1029,1483,10900,20,5343,20236,36501,0.0
2023-09-23,4817,296,0,-575,1357,1078,11195,20,4769,21593,37574,0.0
2023-10-01,4817,145,0,365,370,878,11341,20,5133,21986,38474,0.0
2023-11-01,4817,-49,0,-46,904,810,11291,20,5084,22869,39264,0.0
2023-12-01,4817,-58,0,-398,-517,-976,11234,20,4683,22354,38290,0.0
2022-01-01,4818,750,0,-66,992,1673,4790,2,9810,13011,27616,1.0
2022-02-01,4818,337,0,274,-579,33,5126,2,10087,12432,27649,1.0
2022-03-01,4818,88,0,670,1331,2096,5213,2,10756,13764,29746,1.0
2022-04-01,4818,-264,0,-630,1414,522,4951,2,10130,15180,30260,1.0
2022-05-01,4818,-206,0,-338,1306,763,4745,2,9790,16487,31023,1.0
2022-06-01,4818,-228,0,-531,1053,295,4519,2,9261,17542,31321,1.0
2022-07-01,4818,-191,-1,-407,1056,457,4329,1,8855,18594,31779,1.0
2022-08-01,4818,-342,0,-711,1086,35,3994,1,8141,19683,31810,1.0
2022-09-01,4818,-162,0,153,1023,1015,3828,1,8299,20702,32829,1.0
2022-10-01,4818,-175,0,239,1131,1193,3653,1,8536,21829,34018,1.0
2022-11-01,4818,-157,0,-706,618,-248,3496,1,7830,22449,33774,1.0
2022-12-01,4818,-2102,0,681,1254,-164,1394,1,8509,23703,33607,1.0
2023-01-01,4818,-78,0,155,1624,1701,1318,1,8663,25326,35308,1.0
2023-02-01,4818,-61,0,1,1378,1318,1255,1,8666,26703,36627,1.0
2023-03-01,4818,-59,0,139,1960,2037,1196,1,8804,28663,38662,1.0
2023-04-01,4818,-36,0,-1201,2822,1585,1162,1,7602,31487,40248,1.0
2023-05-01,4818,-47,0,344,1746,2045,1114,1,7942,33234,42294,1.0
2023-06-01,4818,-51,0,300,2259,2508,1065,1,8245,35500,44812,1.0
2023-07-01,4818,-49,1,199,2278,2428,1015,2,8443,37768,47229,1.0
2023-08-01,4818,-52,2,176,2043,2168,964,4,8617,39816,49400,1.0
2023-09-23,4818,-37,0,-1075,2977,1866,927,4,7543,42792,51263,1.0
2023-10-01,4818,-41,3,221,1411,1599,884,6,7772,44218,52875,1.0
2023-11-01,4818,-31,1,-139,1412,1246,854,7,7631,45619,54108,1.0
2023-12-01,4818,-619,6,-696,-112,-1422,238,13,6938,45500,52693,1.0
2022-01-01,4819,-4,2,-166,475,306,180,30,5520,7061,12791,0.0
2022-02-01,4819,-28,-2,325,-316,-22,152,28,5844,6746,12768,0.0
2022-03-01,4819,-11,0,485,1358,1833,141,28,6329,8103,14602,0.0
2022-04-01,4819,-9,0,-556,1225,660,132,28,5775,9331,15268,0.0
2022-05-01,4819,-2,0,-287,1724,1435,130,28,5488,11057,16702,0.0
2022-06-01,4819,-7,0,-170,1544,1367,123,28,5319,12599,18069,0.0
2022-07-01,4819,-7,-3,-232,1369,1127,116,25,5087,13969,19199,0.0
2022-08-01,4819,-9,-4,-206,1432,1214,107,21,4881,15400,20410,0.0
2022-09-01,4819,-3,-1,-93,1806,1709,104,20,4789,17206,22118,0.0
2022-10-01,4819,1,-1,53,1270,1323,105,19,4842,18480,23442,0.0
2022-11-01,4819,4,0,-334,928,598,109,19,4508,19407,24039,0.0
2022-12-01,4819,-9,0,212,881,1083,100,19,4720,20287,25124,0.0
2023-01-01,4819,-5,0,64,1233,1292,95,19,4784,21517,26414,0.0
2023-02-01,4819,0,-3,17,1060,1075,95,16,4801,22577,27490,0.0
2023-03-01,4819,-5,-1,-33,1285,1246,90,15,4770,23864,28734,0.0
2023-04-01,4819,-1,0,-511,1440,927,89,15,4258,25304,29662,0.0
2023-05-01,4819,-2,0,105,582,687,87,15,4363,25886,30347,0.0
2023-06-01,4819,-3,0,20,606,622,84,15,4384,26491,30972,0.0
2023-07-01,4819,4,0,57,847,909,88,15,4439,27336,31876,0.0
2023-08-01,4819,-3,0,159,1161,1316,85,15,4598,28499,33193,0.0
2023-09-23,4819,2,0,-479,1473,999,87,15,4120,29971,34191,0.0
2023-10-01,4819,-2,-1,231,950,1180,85,14,4353,30923,35373,0.0
2023-11-01,4819,-3,0,-4,817,810,82,14,4347,31739,36182,0.0
2023-12-01,4819,-3,-1,-380,-2566,-2949,79,13,3968,29173,33230,0.0
2022-01-01,4820,1357,0,-115,875,2120,15556,14,7187,8953,31710,1.0
2022-02-01,4820,1612,0,251,238,2103,17169,14,7441,9191,33810,1.0
2022-03-01,4820,1399,0,483,1388,3267,18566,14,7925,10575,37078,1.0
2022-04-01,4820,838,-1,-507,1223,1552,19402,13,7416,11799,38633,1.0
2022-05-01,4820,1417,0,-168,1497,2746,20819,13,7250,13298,41379,1.0
2022-06-01,4820,1035,0,-244,1311,2101,21854,13,7007,14607,43480,1.0
2022-07-01,4820,1450,-3,-271,1047,2227,23304,11,6736,15657,45706,1.0
2022-08-01,4820,1026,0,-539,892,1380,24331,11,6199,16547,47087,1.0
2022-09-01,4820,1120,0,102,660,1883,25452,11,6300,17208,48970,1.0
2022-10-01,4820,826,0,-26,594,1393,26277,11,6274,17802,50364,1.0
2022-11-01,4820,578,-1,-454,183,307,26855,10,5818,17985,50669,1.0
2022-12-01,4820,1028,0,139,252,1419,27886,10,5959,18235,52091,1.0
2023-01-01,4820,131,0,-27,944,1046,28021,10,5933,19176,53134,1.0
2023-02-01,4820,1046,0,0,818,1862,29062,10,5931,19993,54999,1.0
2023-03-01,4820,951,-2,28,1239,2217,30016,8,5959,21233,57216,1.0
2023-04-01,4820,945,0,-817,1837,1968,30962,8,5144,23072,59182,1.0
2023-05-01,4820,947,0,213,1174,2340,31910,8,5354,24247,61522,1.0
2023-06-01,4820,1223,-1,83,1204,2511,33135,7,5437,25453,64029,1.0
2023-07-01,4820,553,-1,58,1236,1844,33685,6,5497,26685,65873,1.0
2023-08-01,4820,658,-1,265,1801,2726,34343,5,5758,28491,68599,1.0
2023-09-23,4820,520,0,-749,2249,2017,34860,5,5012,30735,70612,1.0
2023-10-01,4820,58,-2,265,1701,2022,34918,4,5276,32437,72634,1.0
2023-11-01,4820,101,-1,-60,1369,1408,35016,3,5217,33806,74046,1.0
2023-12-01,4820,-50,0,-435,-590,-1077,34967,3,4784,33217,72970,1.0
2022-01-01,4821,429,-1,-33,309,701,4606,23,2148,3579,10357,0.0
2022-02-01,4821,492,-1,111,-35,572,5098,23,2262,3546,10927,0.0
2022-03-01,4821,579,-1,177,404,1160,5674,22,2440,3950,12088,0.0
2022-04-01,4821,392,-1,-202,505,700,6070,21,2238,4454,12783,0.0
2022-05-01,4821,561,1,-64,668,1166,6625,21,2176,5122,13948,0.0
2022-06-01,4821,625,-1,-94,530,1063,7251,21,2082,5660,15014,0.0
2022-07-01,4821,750,-4,-99,432,1076,8002,16,1982,6087,16091,0.0
2022-08-01,4821,517,0,-112,497,906,8518,16,1874,6589,16998,0.0
2022-09-01,4821,539,-1,29,313,877,9059,15,1904,6900,17874,0.0
2022-10-01,4821,286,1,-4,313,596,9345,16,1899,7213,18469,0.0
2022-11-01,4821,283,0,-135,102,251,9628,16,1764,7314,18723,0.0
2022-12-01,4821,465,-2,105,255,822,10090,14,1868,7568,19543,0.0
2023-01-01,4821,96,0,7,404,502,10189,14,1873,7970,20050,0.0
2023-02-01,4821,467,0,11,368,847,10661,14,1887,8341,20899,0.0
2023-03-01,4821,404,0,7,427,837,11061,13,1895,8764,21736,0.0
2023-04-01,4821,459,0,-236,641,869,11521,13,1657,9409,22601,0.0
2023-05-01,4821,469,0,78,482,1027,11989,13,1738,9891,23629,0.0
2023-06-01,4821,493,0,-11,535,1020,12482,13,1727,10427,24651,0.0
2023-07-01,4821,318,-1,5,590,918,12800,12,1732,11020,25564,0.0
2023-08-01,4821,414,0,79,671,1161,13212,12,1810,11689,26725,0.0
2023-09-23,4821,303,0,-178,664,785,13516,12,1632,12355,27513,0.0
2023-10-01,4821,120,0,106,555,783,13636,12,1738,12908,28293,0.0
2023-11-01,4821,-84,-1,5,629,552,13552,11,1745,13536,28841,0.0
2023-12-01,4821,-114,0,-132,-501,-752,13435,11,1613,13034,28094,0.0
2022-01-01,4822,171,0,-66,397,508,1132,8,2265,4204,7613,0.0
2022-02-01,4822,55,0,112,14,177,1189,8,2373,4219,7790,0.0
2022-03-01,4822,20,0,211,475,711,1209,8,2585,4696,8503,0.0
2022-04-01,4822,-36,-1,-201,595,361,1176,7,2385,5273,8838,0.0
2022-05-01,4822,-42,-2,-94,616,481,1132,5,2291,5888,9325,0.0
2022-06-01,4822,-39,0,-31,647,578,1094,5,2259,6539,9899,0.0
2022-07-01,4822,-26,0,-98,625,498,1069,5,2160,7162,10395,0.0
2022-08-01,4822,-53,0,-80,630,492,1013,5,2077,7791,10889,0.0
2022-09-01,4822,-30,0,7,659,636,982,5,2087,8450,11525,0.0
2022-10-01,4822,-30,0,19,609,599,951,5,2106,9061,12121,0.0
2022-11-01,4822,-27,0,-167,354,162,927,5,1939,9411,12280,0.0
2022-12-01,4822,-565,0,142,556,133,358,5,2081,9965,12414,0.0
2023-01-01,4822,-9,0,73,684,748,351,5,2158,10646,13159,0.0
2023-02-01,4822,-11,0,13,574,576,341,5,2175,11224,13738,0.0
2023-03-01,4822,-9,0,7,830,830,333,5,2180,12050,14568,0.0
2023-04-01,4822,-7,0,-237,1020,773,321,5,1942,13073,15345,0.0
2023-05-01,4822,-12,0,84,700,767,308,5,2024,13771,16109,0.0
2023-06-01,4822,-11,0,0,624,610,299,5,2024,14434,16763,0.0
2023-07-01,4822,-7,3,31,581,605,290,8,2050,14970,17324,0.0
2023-08-01,4822,-9,16,84,757,847,279,24,2132,15729,18167,0.0
2023-09-23,4822,-4,13,-176,759,592,276,37,1956,16488,18759,0.0
2023-10-01,4822,-7,4,49,529,573,269,41,2006,17061,19379,0.0
2023-11-01,4822,-12,4,15,427,434,258,46,2020,17437,19762,0.0
2023-12-01,4822,-170,3,-163,-793,-1126,86,49,1856,16646,18638,0.0
2022-01-01,4823,706,2,-123,541,1131,7963,39,3719,6689,18414,0.0
2022-02-01,4823,705,-1,219,-158,762,8668,38,3936,6528,19177,0.0
2022-03-01,4823,806,0,299,1110,2212,9479,38,4234,7641,21390,0.0
2022-04-01,4823,500,-1,-363,1156,1287,9977,37,3869,8797,22678,0.0
2022-05-01,4823,757,-1,-168,1341,1931,10737,36,3701,10135,24610,0.0
2022-06-01,4823,759,0,-139,1249,1870,11496,35,3561,11380,26477,0.0
2022-07-01,4823,779,-7,-155,1164,1781,12274,28,3406,12547,28254,0.0
2022-08-01,4823,552,0,-143,1144,1553,12824,28,3262,13690,29807,0.0
2022-09-01,4823,688,0,64,845,1596,13512,28,3327,14534,31405,0.0
2022-10-01,4823,395,0,119,947,1457,13908,28,3443,15476,32862,0.0
2022-11-01,4823,393,0,-246,204,353,14300,28,3204,15679,33217,0.0
2022-12-01,4823,504,0,112,377,993,14804,28,3316,16059,34208,0.0
2023-01-01,4823,199,0,48,1460,1709,15000,28,3362,17524,35917,0.0
2023-02-01,4823,592,0,24,1170,1785,15591,28,3385,18696,37700,0.0
2023-03-01,4823,579,0,10,1193,1781,16170,28,3395,19889,39483,0.0
2023-04-01,4823,602,0,-397,1173,1373,16772,28,2995,21060,40858,0.0
2023-05-01,4823,462,0,100,997,1556,17231,28,3098,22056,42416,0.0
2023-06-01,4823,718,0,72,1037,1827,17950,28,3174,23108,44262,0.0
2023-07-01,4823,495,0,-7,843,1333,18440,28,3166,23938,45576,0.0
2023-08-01,4823,532,0,113,989,1633,18972,28,3279,24925,47206,0.0
2023-09-23,4823,423,-1,-297,1298,1427,19400,27,2983,26226,48640,0.0
2023-10-01,4823,52,-2,114,813,975,19457,24,3100,27056,49637,0.0
2023-11-01,4823,-195,0,9,1041,862,19261,24,3105,28079,50472,0.0
2023-12-01,4823,-71,0,-226,-1463,-1757,19188,24,2880,26618,48709,0.0
2022-01-01,4824,298,0,-15,289,570,3335,3,1488,2456,7287,0.0
2022-02-01,4824,384,0,77,120,580,3716,3,1566,2578,7867,0.0
2022-03-01,4824,521,0,135,406,1064,4240,3,1703,2987,8933,0.0
2022-04-01,4824,385,0,-62,471,792,4623,3,1642,3459,9725,0.0
2022-05-01,4824,506,0,-66,393,833,5128,3,1575,3853,10557,0.0
2022-06-01,4824,480,0,-30,338,789,5608,3,1544,4192,11348,0.0
2022-07-01,4824,557,-1,-66,311,807,6170,2,1481,4506,12152,0.0
2022-08-01,4824,426,0,-80,274,617,6595,2,1402,4779,12773,0.0
2022-09-01,4824,458,0,25,245,730,7054,2,1427,5021,13505,0.0
2022-10-01,4824,278,0,0,328,609,7337,2,1429,5351,14117,0.0
2022-11-01,4824,310,0,-59,102,349,7643,2,1367,5451,14468,0.0
2022-12-01,4824,329,0,71,268,670,7972,2,1439,5719,15132,0.0
2023-01-01,4824,120,0,7,370,498,8095,2,1446,6093,15635,0.0
2023-02-01,4824,320,0,18,310,649,8411,2,1463,6402,16283,0.0
2023-03-01,4824,343,0,-9,386,717,8757,2,1455,6786,16998,0.0
2023-04-01,4824,278,0,-157,718,837,9036,2,1295,7504,17840,0.0
2023-05-01,4824,277,0,18,615,911,9309,2,1316,8118,18749,0.0
2023-06-01,4824,337,0,-2,589,923,9649,2,1313,8706,19674,0.0
2023-07-01,4824,221,0,1,409,630,9867,2,1315,9118,20305,0.0
2023-08-01,4824,296,2,56,332,683,10170,4,1369,9448,20988,0.0
2023-09-23,4824,248,0,-118,413,544,10415,4,1251,9859,21531,0.0
2023-10-01,4824,79,0,50,305,431,10494,4,1298,10167,21963,0.0
2023-11-01,4824,-123,0,8,459,344,10369,4,1309,10625,22305,0.0
2023-12-01,4824,-172,-1,-85,-262,-520,10195,3,1222,10365,21785,0.0
2022-01-01,4825,341,1,-77,432,699,4630,19,3458,4513,12621,0.0
2022-02-01,4825,493,-1,249,165,905,5124,18,3705,4675,13526,0.0
2022-03-01,4825,715,0,367,523,1606,5838,18,4077,5203,15132,0.0
2022-04-01,4825,412,0,-329,653,740,6251,18,3743,5847,15870,0.0
2022-05-01,4825,640,0,-163,720,1197,6894,18,3581,6573,17064,0.0
2022-06-01,4825,618,0,-88,930,1457,7512,18,3490,7497,18518,0.0
2022-07-01,4825,652,-11,-97,816,1360,8162,7,3398,8315,19881,0.0
2022-08-01,4825,515,0,-140,685,1058,8677,7,3257,8998,20936,0.0
2022-09-01,4825,506,0,56,603,1162,9182,7,3309,9600,22098,0.0
2022-10-01,4825,399,-1,14,714,1129,9583,6,3323,10311,23227,0.0
2022-11-01,4825,272,0,-213,265,325,9855,6,3111,10577,23555,0.0
2022-12-01,4825,450,0,184,420,1049,10304,6,3296,10998,24605,0.0
2023-01-01,4825,113,0,86,724,930,10419,6,3382,11720,25532,0.0
2023-02-01,4825,426,0,38,745,1209,10845,6,3420,12468,26738,0.0
2023-03-01,4825,425,0,-10,948,1360,11269,6,3408,13412,28100,0.0
2023-04-01,4825,323,-1,-407,1604,1520,11591,5,3000,15019,29620,0.0
2023-05-01,4825,371,0,93,932,1398,11967,5,3091,15954,31020,0.0
2023-06-01,4825,482,0,59,773,1315,12450,5,3151,16726,32334,0.0
2023-07-01,4825,255,0,5,872,1135,12707,5,3164,17596,33464,0.0
2023-08-01,4825,451,0,107,796,1352,13158,5,3268,18388,34818,0.0
2023-09-23,4825,335,0,-293,1051,1096,13493,5,2970,19439,35911,0.0
2023-10-01,4825,125,0,96,821,1042,13618,5,3071,20260,36959,0.0
2023-11-01,4825,4,0,-12,775,765,13623,5,3056,21033,37720,0.0
2023-12-01,4825,-52,0,-233,-401,-687,13569,5,2826,20633,37031,0.0
2022-01-01,4826,165,-1,-59,164,271,2006,6,1481,2147,5643,0.0
2022-02-01,4826,277,0,93,75,445,2285,6,1573,2223,6088,0.0
2022-03-01,4826,410,0,155,167,733,2697,6,1727,2391,6819,0.0
2022-04-01,4826,351,0,-110,250,495,3051,6,1620,2637,7315,0.0
2022-05-01,4826,397,-1,-89,352,656,3445,5,1534,2990,7968,0.0
2022-06-01,4826,480,-1,-35,449,895,3929,4,1494,3440,8865,0.0
2022-07-01,4826,553,-3,-63,388,879,4477,1,1432,3828,9741,0.0
2022-08-01,4826,444,0,-41,303,705,4923,1,1388,4130,10442,0.0
2022-09-01,4826,408,0,48,220,677,5330,1,1436,4354,11123,0.0
2022-10-01,4826,296,-1,4,316,619,5626,0,1438,4670,11739,0.0
2022-11-01,4826,276,0,-120,118,272,5901,0,1320,4791,12011,0.0
2022-12-01,4826,308,0,63,138,510,6206,0,1383,4927,12520,0.0
2023-01-01,4826,134,0,36,316,484,6342,0,1419,5243,13011,0.0
2023-02-01,4826,297,0,-13,287,573,6640,0,1406,5528,13578,0.0
2023-03-01,4826,265,0,3,339,606,6906,0,1411,5871,14186,0.0
2023-04-01,4826,289,0,-133,494,647,7192,0,1276,6361,14834,0.0
2023-05-01,4826,300,0,33,389,717,7492,0,1309,6750,15553,0.0
2023-06-01,4826,317,0,7,393,714,7834,0,1322,7221,16380,0.0
2023-07-01,4826,136,0,-11,322,446,7941,0,1310,7461,16710,0.0
2023-08-01,4826,291,1,67,425,787,8233,1,1373,7888,17494,0.0
2023-09-23,4826,330,0,-107,430,655,8563,1,1266,8317,18149,0.0
2023-10-01,4826,181,0,44,288,512,8779,1,1321,8702,18798,0.0
2023-11-01,4826,-12,0,-10,365,346,8735,1,1305,8956,19000,0.0
2023-12-01,4826,6,0,-73,-430,-497,8739,1,1234,8527,18501,0.0
2022-01-01,4827,745,-1,-203,499,1039,9913,34,6785,8687,25421,0.0
2022-02-01,4827,933,-1,312,-575,671,10845,33,7099,8119,26090,0.0
2022-03-01,4827,1004,-1,582,1580,3165,11848,32,7682,9695,29258,0.0
2022-04-01,4827,530,-4,-838,1703,1390,12376,28,6842,11401,30645,0.0
2022-05-01,4827,915,-1,-282,1960,2591,13293,27,6559,13363,33240,0.0
2022-06-01,4827,619,-1,-264,1947,2304,13912,26,6294,15307,35542,0.0
2022-07-01,4827,987,-5,-251,1738,2466,14898,21,6042,17046,38011,0.0
2022-08-01,4827,689,-1,-254,1310,1743,15588,20,5788,18354,39752,0.0
2022-09-01,4827,763,-1,30,937,1727,16351,19,5817,19294,41484,0.0
2022-10-01,4827,630,0,14,901,1547,16979,19,5833,20193,43025,0.0
2022-11-01,4827,312,0,-307,494,499,17293,19,5525,20687,43526,0.0
2022-12-01,4827,612,-1,295,467,1373,17903,18,5819,21154,44900,0.0
2023-01-01,4827,380,0,168,736,1288,18284,18,5989,21894,46184,0.0
2023-02-01,4827,651,0,98,683,1434,18937,18,6086,22574,47618,0.0
2023-03-01,4827,712,-2,29,942,1684,19648,16,6119,23516,49299,0.0
2023-04-01,4827,688,1,-799,1578,1471,20337,17,5317,25097,50768,0.0
2023-05-01,4827,580,-1,156,349,1081,20912,16,5475,25444,51851,0.0
2023-06-01,4827,720,2,101,1082,1903,21632,18,5574,26532,53758,0.0
2023-07-01,4827,381,-1,83,1360,1827,22013,17,5659,27889,55580,0.0
2023-08-01,4827,530,0,273,1087,1890,22545,17,5930,28980,57469,0.0
2023-09-23,4827,347,0,-663,1832,1514,22890,17,5266,30810,58986,0.0
2023-10-01,4827,-38,0,259,923,1147,22856,17,5526,31738,60139,0.0
2023-11-01,4827,-161,0,-26,1191,1006,22695,17,5501,32924,61136,0.0
2023-12-01,4827,-91,0,-344,-2104,-2537,22604,17,5157,30820,58599,0.0
2022-01-01,4828,1564,0,-254,880,2187,19923,8,6759,12293,38983,1.0
2022-02-01,4828,1560,0,240,-1173,620,21483,8,6998,11120,39607,1.0
2022-03-01,4828,1731,0,554,2033,4318,23212,8,7551,13152,43926,1.0
2022-04-01,4828,1089,0,-579,1983,2493,24301,8,6973,15134,46419,1.0
2022-05-01,4828,1623,-1,-233,1972,3360,25921,7,6740,17108,49777,1.0
2022-06-01,4828,1522,-2,-389,2007,3137,27443,5,6351,19116,52911,1.0
2022-07-01,4828,1719,-1,-319,1262,2666,29166,4,6031,20377,55577,1.0
2022-08-01,4828,1196,0,-374,1108,1927,30362,4,5656,21484,57510,1.0
2022-09-01,4828,1049,1,75,1940,3065,31413,5,5732,23425,60573,1.0
2022-10-01,4828,490,0,189,3704,4384,31903,5,5923,27129,64962,1.0
2022-11-01,4828,647,0,-414,2266,2497,32551,5,5504,29394,67453,1.0
2022-12-01,4828,809,0,117,2172,3097,33360,5,5621,31563,70555,1.0
2023-01-01,4828,184,-1,-34,1437,1587,33540,4,5587,33006,72139,1.0
2023-02-01,4828,1208,0,35,752,1995,34749,4,5621,33757,74134,1.0
2023-03-01,4828,1074,0,35,1081,2192,35825,4,5658,34834,76323,1.0
2023-04-01,4828,1199,0,-724,1324,1800,37029,4,4934,36160,78125,1.0
2023-05-01,4828,1076,0,63,666,1803,38105,4,4996,36824,79928,1.0
2023-06-01,4828,1406,0,65,777,2247,39524,4,5057,37647,82235,1.0
2023-07-01,4828,700,0,87,889,1675,40210,4,5144,38488,83846,1.0
2023-08-01,4828,688,0,203,1643,2535,40901,4,5349,40130,86384,1.0
2023-09-23,4828,525,-1,-646,2071,1946,41425,3,4703,42201,88332,1.0
2023-10-01,4828,-14,0,284,1458,1729,41422,3,4984,43714,90123,1.0
2023-11-01,4828,-119,0,35,1597,1506,41294,3,5019,45260,91571,1.0
2023-12-01,4828,-167,0,-309,-2589,-3061,41126,3,4711,42672,88512,1.0
2022-01-01,4829,767,0,-144,1177,1796,5071,4,7284,13256,25611,1.0
2022-02-01,4829,302,0,181,-1085,-603,5374,4,7468,12166,25010,1.0
2022-03-01,4829,93,0,455,1652,2195,5466,4,7922,13821,27205,1.0
2022-04-01,4829,-263,0,-547,1579,764,5202,4,7372,15398,27973,1.0
2022-05-01,4829,-224,0,-271,1244,748,4973,4,7101,16642,28721,1.0
2022-06-01,4829,-181,0,-395,1014,441,4796,4,6707,17654,29159,1.0
2022-07-01,4829,-189,-2,-353,616,73,4608,2,6351,18271,29233,1.0
2022-08-01,4829,-339,0,-433,856,81,4262,2,5919,19125,29318,1.0
2022-09-01,4829,-181,0,124,1200,1137,4084,2,6041,20326,30455,1.0
2022-10-01,4829,-158,0,57,1135,1033,3925,2,6098,21462,31488,1.0
2022-11-01,4829,-195,0,-456,613,-35,3729,2,5640,22079,31452,1.0
2022-12-01,4829,-2331,0,449,1329,-552,1397,2,6093,23407,30901,1.0
2023-01-01,4829,-45,0,176,1438,1567,1350,2,6270,24844,32466,1.0
2023-02-01,4829,-56,-1,26,1369,1341,1296,1,6294,26210,33803,1.0
2023-03-01,4829,-71,-1,69,1523,1523,1226,0,6367,27736,35327,1.0
2023-04-01,4829,-36,0,-866,2223,1321,1189,0,5503,29957,36648,1.0
2023-05-01,4829,-47,0,202,1562,1712,1141,0,5708,31515,38360,1.0
2023-06-01,4829,-46,0,128,1804,1889,1094,0,5833,33319,40249,1.0
2023-07-01,4829,-43,1,85,1654,1699,1052,1,5922,34970,41946,1.0
2023-08-01,4829,-40,1,169,1858,1986,1014,2,6091,36825,43928,1.0
2023-09-23,4829,-38,2,-696,1931,1200,975,4,5394,38759,45133,1.0
2023-10-01,4829,-37,1,176,962,1102,939,5,5568,39717,46230,1.0
2023-11-01,4829,-26,3,-91,875,760,912,8,5479,40598,46994,1.0
2023-12-01,4829,-755,3,-500,-952,-2198,158,11,4979,39647,44793,1.0
2022-01-01,4830,936,0,-48,879,1768,12942,5,9874,9091,31909,1.0
2022-02-01,4830,1195,0,398,-13,1580,14134,5,10273,9074,33488,1.0
2022-03-01,4830,1398,0,520,951,2867,15533,5,10791,10025,36354,1.0
2022-04-01,4830,461,0,-489,990,964,15994,5,10303,11013,37317,1.0
2022-05-01,4830,1331,0,-301,910,1934,17322,5,10005,11921,39253,1.0
2022-06-01,4830,875,0,-429,1146,1591,18197,5,9576,13068,40845,1.0
2022-07-01,4830,1137,-2,-393,1051,1790,19330,3,9181,14120,42634,1.0
2022-08-01,4830,766,-2,-867,895,793,20093,1,8314,15013,43428,1.0
2022-09-01,4830,867,0,121,808,1795,20961,1,8436,15820,45220,1.0
2022-10-01,4830,626,0,-48,957,1536,21584,1,8390,16779,46756,1.0
2022-11-01,4830,376,0,-792,652,237,21963,1,7598,17433,46994,1.0
2022-12-01,4830,662,0,207,876,1743,22625,1,7805,18308,48738,1.0
2023-01-01,4830,115,0,17,790,917,22739,1,7822,19096,49655,1.0
2023-02-01,4830,688,0,88,1546,2321,23423,1,7911,20639,51980,1.0
2023-03-01,4830,806,0,101,2297,3203,24232,1,8010,22936,55182,1.0
2023-04-01,4830,597,0,-1091,2736,2244,24830,1,6917,25674,57420,1.0
2023-05-01,4830,685,0,257,1195,2135,25514,1,7176,26867,59557,1.0
2023-06-01,4830,839,0,357,1561,2759,26351,1,7535,28429,62313,1.0
2023-07-01,4830,350,0,172,1644,2164,26702,1,7705,30079,64480,1.0
2023-08-01,4830,430,0,161,1658,2251,27130,1,7864,31731,66730,1.0
2023-09-23,4830,534,0,-1099,2581,2018,27666,1,6766,34312,68743,1.0
2023-10-01,4830,217,0,265,1216,1700,27882,1,7030,35529,70443,1.0
2023-11-01,4830,140,0,-121,1519,1537,28021,1,6912,37047,71983,1.0
2023-12-01,4830,103,0,-591,848,361,28124,1,6318,37895,72340,1.0
2022-01-01,4831,302,-1,-22,300,580,3938,19,2956,3099,10015,0.0
2022-02-01,4831,404,0,178,67,652,4346,19,3135,3166,10665,0.0
2022-03-01,4831,462,-1,272,290,1023,4809,18,3403,3456,11689,0.0
