Data Month,county,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers
2023-07-01,48493,13,0,7,40,60,373,0,193,863,1429
2023-08-01,48493,14,0,10,94,118,386,0,202,957,1548
2023-09-23,48493,13,0,-12,40,39,400,0,189,998,1587
2023-10-01,48493,-5,0,1,39,38,395,0,192,1035,1622
2023-11-01,48493,0,0,6,24,30,395,0,198,1059,1654
2023-12-01,48493,8,0,-20,-69,-81,403,0,177,989,1571
2022-01-01,48495,0,0,-1,5,4,0,0,17,43,60
2022-02-01,48495,0,0,0,10,10,0,0,17,53,70
2022-03-01,48495,0,0,7,19,26,0,0,24,72,96
2022-04-01,48495,0,0,3,4,7,0,0,27,76,103
2022-05-01,48495,0,0,-5,13,8,0,0,22,89,111
2022-06-01,48495,1,0,-3,9,7,1,0,19,98,118
2022-07-01,48495,-1,0,-2,5,2,0,0,17,103,120
2022-08-01,48495,0,0,2,2,4,0,0,19,105,124
2022-09-01,48495,0,0,1,6,7,0,0,20,111,131
2022-10-01,48495,0,0,4,8,12,0,0,24,119,143
2022-11-01,48495,0,0,2,1,3,0,0,26,120,146
2022-12-01,48495,0,0,-1,8,7,0,0,25,128,153
2023-01-01,48495,0,0,-1,-3,-4,0,0,24,125,149
2023-02-01,48495,0,0,4,1,5,0,0,28,126,154
2023-03-01,48495,0,0,0,1,1,0,0,28,127,155
2023-04-01,48495,0,0,-2,6,4,0,0,26,133,159
2023-05-01,48495,0,0,2,0,2,0,0,28,133,161
2023-06-01,48495,0,0,2,1,3,0,0,30,134,164
2023-07-01,48495,0,0,-6,4,-2,0,0,24,138,162
2023-08-01,48495,0,0,3,-3,0,0,0,27,135,162
2023-09-23,48495,0,0,-3,10,7,0,0,24,145,169
2023-10-01,48495,0,0,7,8,15,0,0,31,153,184
2023-11-01,48495,0,0,-3,2,-1,0,0,28,155,183
2023-12-01,48495,0,0,-1,-12,-13,0,0,27,143,170
2022-01-01,48497,2,0,-8,17,11,13,0,239,269,524
2022-02-01,48497,1,0,15,20,37,15,0,254,291,562
2022-03-01,48497,2,0,25,16,41,16,0,279,305,599
2022-04-01,48497,1,0,-21,38,20,19,0,258,344,621
2022-05-01,48497,0,0,-17,29,10,17,0,241,371,631
2022-06-01,48497,2,0,-14,46,32,19,0,225,419,662
2022-07-01,48497,3,0,-8,29,24,21,0,217,446,686
2022-08-01,48497,2,0,-3,35,35,24,0,213,479,720
2022-09-01,48497,2,0,4,42,49,26,0,218,524,770
2022-10-01,48497,2,0,3,35,38,27,0,222,557,807
2022-11-01,48497,1,0,-13,9,-4,27,0,210,566,805
2022-12-01,48497,4,0,16,53,72,31,0,226,620,874
2023-01-01,48497,0,0,-4,38,34,30,0,223,656,910
2023-02-01,48497,1,0,-4,35,35,31,0,220,693,943
2023-03-01,48497,2,0,3,44,49,33,0,224,737,993
2023-04-01,48497,1,0,-24,76,54,34,0,200,809,1046
2023-05-01,48497,1,0,7,52,60,36,0,208,860,1105
2023-06-01,48497,1,0,11,31,42,37,0,217,891,1149
2023-07-01,48497,1,0,8,57,67,38,0,226,949,1213
2023-08-01,48497,1,0,0,52,53,40,0,226,999,1266
2023-09-23,48497,2,0,-23,49,28,42,0,204,1047,1295
2023-10-01,48497,1,0,16,28,46,43,0,221,1078,1341
2023-11-01,48497,0,0,-4,54,52,44,0,217,1131,1390
2023-12-01,48497,2,0,-16,-43,-57,45,0,202,1088,1335
2022-01-01,48499,0,0,-6,5,-1,6,0,285,159,450
2022-02-01,48499,0,0,23,9,31,6,0,309,167,481
2022-03-01,48499,1,0,32,27,61,7,0,341,194,543
2022-04-01,48499,1,0,-27,13,-13,8,0,315,206,529
2022-05-01,48499,-2,0,-12,39,25,6,0,303,246,555
2022-06-01,48499,0,0,-12,44,32,6,0,291,290,587
2022-07-01,48499,0,0,-5,36,31,6,0,285,327,619
2022-08-01,48499,0,0,-8,30,21,6,0,275,358,639
2022-09-01,48499,0,0,-4,34,29,6,0,271,393,671
2022-10-01,48499,0,0,12,15,27,6,0,285,407,698
2022-11-01,48499,0,0,-24,21,-3,6,0,260,427,692
2022-12-01,48499,0,0,23,24,44,6,0,283,450,741
2023-01-01,48499,0,0,21,51,72,6,0,302,504,812
2023-02-01,48499,0,0,4,33,37,6,0,308,539,851
2023-03-01,48499,1,0,-1,51,49,7,0,306,587,899
2023-04-01,48499,-1,0,-24,57,31,6,0,281,643,931
2023-05-01,48499,0,0,14,49,64,6,0,294,695,996
2023-06-01,48499,0,0,4,37,41,6,0,298,732,1038
2023-07-01,48499,2,0,-13,48,36,8,0,287,781,1075
2023-08-01,48499,0,0,31,61,93,8,0,317,842,1167
2023-09-23,48499,-1,0,-18,68,49,7,0,300,909,1217
2023-10-01,48499,0,0,24,80,104,7,0,324,990,1319
2023-11-01,48499,2,0,-2,99,101,9,0,322,1090,1420
2023-12-01,48499,-1,0,-13,-15,-29,8,0,309,1075,1393
2022-01-01,48501,-1,0,0,11,11,1,0,20,56,77
2022-02-01,48501,-1,0,1,10,10,0,0,21,66,87
2022-03-01,48501,0,0,0,16,16,0,0,21,82,103
2022-04-01,48501,0,0,0,14,14,0,0,21,96,117
2022-05-01,48501,0,0,1,7,8,0,0,22,103,124
2022-06-01,48501,0,0,2,8,10,0,0,24,110,134
2022-07-01,48501,0,0,-4,10,5,0,0,19,121,140
2022-08-01,48501,0,0,-3,8,5,0,0,17,129,146
2022-09-01,48501,0,0,3,5,8,0,0,19,135,154
2022-10-01,48501,0,0,-2,8,6,0,0,17,143,160
2022-11-01,48501,0,0,0,6,6,0,0,17,149,167
2022-12-01,48501,0,0,-1,11,10,0,0,17,160,176
2023-01-01,48501,0,0,0,3,3,0,0,17,163,180
2023-02-01,48501,0,0,3,7,10,0,0,19,170,190
2023-03-01,48501,0,0,1,8,9,0,0,20,179,199
2023-04-01,48501,0,0,-3,12,8,0,0,17,191,207
2023-05-01,48501,0,0,0,3,3,0,0,17,194,210
2023-06-01,48501,0,0,1,1,2,0,0,17,196,213
2023-07-01,48501,0,0,-1,7,6,0,0,17,201,218
2023-08-01,48501,0,0,-2,5,4,0,0,15,207,223
2023-09-23,48501,0,0,-3,7,4,0,0,11,214,225
2023-10-01,48501,0,0,3,0,3,0,0,15,214,230
2023-11-01,48501,0,0,2,-2,0,0,0,17,212,229
2023-12-01,48501,0,0,-1,-36,-36,0,0,16,177,193
2022-01-01,48503,0,0,2,10,12,0,1,86,58,147
2022-02-01,48503,0,0,10,10,20,0,1,97,68,166
2022-03-01,48503,0,0,15,4,19,0,1,112,72,186
2022-04-01,48503,0,0,-12,16,5,0,1,100,88,191
2022-05-01,48503,0,0,-8,9,1,0,1,92,97,191
2022-06-01,48503,0,0,-8,10,2,0,1,84,107,192
2022-07-01,48503,0,-1,0,49,48,0,0,84,157,241
2022-08-01,48503,0,0,-2,6,4,0,0,82,163,245
2022-09-01,48503,0,0,7,6,13,0,0,89,169,258
2022-10-01,48503,0,0,17,90,108,0,0,106,259,366
2022-11-01,48503,0,0,-6,-2,-8,0,0,101,257,358
2022-12-01,48503,0,0,15,6,22,0,0,116,264,379
2023-01-01,48503,0,0,11,13,24,0,0,127,276,403
2023-02-01,48503,0,0,3,7,10,0,0,130,283,412
2023-03-01,48503,0,0,-9,10,1,0,0,120,293,414
2023-04-01,48503,0,0,-14,18,4,0,0,106,310,418
2023-05-01,48503,0,0,2,33,35,0,0,108,344,453
2023-06-01,48503,0,0,-1,19,18,0,0,107,362,471
2023-07-01,48503,1,0,-1,1,1,1,0,106,363,471
2023-08-01,48503,-1,0,-5,19,14,0,0,102,382,485
2023-09-23,48503,0,0,-2,41,40,0,0,100,424,524
2023-10-01,48503,0,0,5,23,28,0,0,105,447,550
2023-11-01,48503,0,0,5,22,27,0,0,109,469,577
2023-12-01,48503,0,0,-9,-26,-34,0,0,102,442,543
2022-01-01,48505,44,0,2,17,63,539,0,125,286,951
2022-02-01,48505,37,0,-2,-30,5,576,0,123,257,956
2022-03-01,48505,50,0,7,28,85,626,0,130,285,1041
2022-04-01,48505,9,0,-11,37,35,635,0,119,321,1076
2022-05-01,48505,35,0,-7,37,65,670,0,112,359,1141
2022-06-01,48505,19,0,-6,34,47,689,0,106,393,1188
2022-07-01,48505,41,0,-10,31,62,730,0,96,424,1250
2022-08-01,48505,11,0,-2,20,29,741,0,94,444,1279
2022-09-01,48505,-15,0,16,456,457,726,0,110,900,1736
2022-10-01,48505,16,0,-1,72,87,742,0,109,972,1823
2022-11-01,48505,10,0,0,68,78,752,0,109,1040,1901
2022-12-01,48505,11,0,0,0,11,763,0,109,1040,1912
2023-01-01,48505,1,0,1,-30,-28,764,0,110,1010,1884
2023-02-01,48505,29,0,3,-7,25,793,0,113,1003,1909
2023-03-01,48505,15,0,0,45,60,808,0,113,1048,1969
2023-04-01,48505,11,0,-18,-21,-28,819,0,95,1027,1941
2023-05-01,48505,38,0,0,-48,-10,857,0,95,979,1932
2023-06-01,48505,33,0,1,-23,11,890,0,96,956,1943
2023-07-01,48505,10,0,-6,-36,-32,900,0,90,919,1909
2023-08-01,48505,27,0,-1,-26,0,927,0,89,894,1910
2023-09-23,48505,26,0,-4,7,29,953,0,85,900,1938
2023-10-01,48505,-5,0,0,20,15,948,0,85,921,1955
2023-11-01,48505,-4,0,2,-5,-7,944,0,87,917,1948
2023-12-01,48505,-20,0,-2,-97,-119,924,0,85,819,1829
2022-01-01,48507,27,0,-20,12,19,342,0,120,117,580
2022-02-01,48507,15,0,3,15,33,357,0,123,132,612
2022-03-01,48507,22,0,13,30,64,379,0,136,162,677
2022-04-01,48507,16,0,-19,47,44,395,0,117,209,720
2022-05-01,48507,18,0,-9,85,94,412,0,108,294,814
2022-06-01,48507,10,0,-13,55,52,422,0,95,349,866
2022-07-01,48507,20,0,-5,46,60,442,0,90,394,926
2022-08-01,48507,7,0,2,39,48,449,0,92,433,975
2022-09-01,48507,21,0,0,53,73,470,0,92,486,1048
2022-10-01,48507,-17,0,37,256,276,453,0,129,742,1324
2022-11-01,48507,12,0,-10,-2,0,465,0,119,740,1324
2022-12-01,48507,24,0,-2,-2,20,489,0,117,738,1344
2023-01-01,48507,23,0,0,-4,19,511,0,117,734,1363
2023-02-01,48507,15,0,3,24,42,526,0,120,758,1405
2023-03-01,48507,24,0,-9,-1,14,550,0,111,758,1419
2023-04-01,48507,27,0,-15,32,44,578,0,96,790,1462
2023-05-01,48507,11,0,-3,20,28,588,0,93,810,1491
2023-06-01,48507,16,0,13,56,85,604,0,106,866,1576
2023-07-01,48507,12,0,-1,19,30,616,0,105,885,1606
2023-08-01,48507,26,0,3,1,30,642,0,108,886,1635
2023-09-23,48507,25,0,-8,24,41,667,0,100,910,1676
2023-10-01,48507,-4,0,3,-5,-6,663,0,103,905,1670
2023-11-01,48507,-6,0,-8,42,28,657,0,95,946,1698
2023-12-01,48507,-10,0,-12,-69,-91,647,0,83,877,1607
2022-01-01,49001,0,0,1,0,1,0,0,27,22,49
2022-02-01,49001,0,0,-1,3,2,0,0,26,25,51
2022-03-01,49001,0,0,3,1,4,0,0,29,26,55
2022-04-01,49001,0,0,2,2,4,0,0,31,28,59
2022-05-01,49001,0,0,0,3,3,0,0,31,31,62
2022-06-01,49001,0,0,-3,0,-3,0,0,28,31,59
2022-07-01,49001,0,0,-2,2,0,0,0,26,33,59
2022-08-01,49001,0,0,-1,3,2,0,0,25,36,61
2022-09-01,49001,0,0,2,1,3,0,0,27,37,64
2022-10-01,49001,0,0,1,-2,-1,0,0,28,35,63
2022-11-01,49001,0,0,2,-4,-2,0,0,30,31,61
2022-12-01,49001,0,0,0,2,2,0,0,30,33,63
2023-01-01,49001,0,0,-4,5,1,0,0,26,38,64
2023-02-01,49001,0,0,4,1,5,0,0,30,39,69
2023-03-01,49001,0,0,8,4,12,0,0,38,43,81
2023-04-01,49001,0,0,1,4,5,0,0,39,47,86
2023-05-01,49001,0,0,-3,6,3,0,0,36,53,89
2023-06-01,49001,0,0,-5,8,3,0,0,31,61,92
2023-07-01,49001,0,0,1,1,2,0,0,32,62,94
2023-08-01,49001,0,0,-4,8,4,0,0,28,70,98
2023-09-23,49001,0,0,-4,7,3,0,0,24,77,101
2023-10-01,49001,0,0,0,7,7,0,0,24,84,108
2023-11-01,49001,0,0,1,1,2,0,0,25,85,110
2023-12-01,49001,0,0,0,5,5,0,0,25,90,115
2022-01-01,49003,4,0,3,18,25,93,0,271,157,522
2022-02-01,49003,5,0,23,12,40,98,0,294,169,561
2022-03-01,49003,3,0,6,26,35,101,0,300,195,596
2022-04-01,49003,-2,0,-31,27,-6,99,0,269,222,591
2022-05-01,49003,-1,0,1,18,18,98,0,270,241,609
2022-06-01,49003,-4,0,-8,25,13,94,0,262,266,622
2022-07-01,49003,-1,0,-2,32,29,93,0,260,298,651
2022-08-01,49003,-2,0,4,16,18,91,0,264,314,669
2022-09-01,49003,-2,0,12,14,24,89,0,276,328,693
2022-10-01,49003,0,0,14,24,38,89,0,290,352,731
2022-11-01,49003,-1,0,12,6,17,88,0,302,358,748
2022-12-01,49003,-53,0,-18,28,-43,35,0,284,386,705
2023-01-01,49003,-2,0,11,22,31,33,0,295,408,736
2023-02-01,49003,-2,0,8,27,33,31,0,303,436,770
2023-03-01,49003,-2,0,-3,40,35,29,0,300,476,805
2023-04-01,49003,-1,0,19,22,40,28,0,319,498,845
2023-05-01,49003,1,0,-8,45,38,29,0,311,543,883
2023-06-01,49003,-3,0,10,38,45,26,0,321,581,928
2023-07-01,49003,-1,0,4,16,19,25,0,325,597,947
2023-08-01,49003,-3,0,-13,39,23,22,0,312,636,970
2023-09-23,49003,0,0,-5,23,18,22,0,307,659,988
2023-10-01,49003,-15,0,-9,29,5,7,0,299,690,996
2023-11-01,49003,-1,0,-11,20,8,6,0,288,710,1004
2023-12-01,49003,0,0,4,43,47,6,0,292,753,1051
2022-01-01,49005,21,0,4,77,102,214,0,343,455,1012
2022-02-01,49005,5,0,10,43,58,219,0,353,498,1070
2022-03-01,49005,9,0,15,60,84,228,0,368,558,1154
2022-04-01,49005,-5,0,-32,43,6,223,0,336,601,1160
2022-05-01,49005,-7,0,18,61,72,216,0,354,662,1232
2022-06-01,49005,-2,0,-9,55,44,214,0,345,717,1276
2022-07-01,49005,-6,0,-19,73,48,208,0,326,790,1324
2022-08-01,49005,-8,0,2,62,56,200,0,328,852,1380
2022-09-01,49005,-5,0,4,50,49,195,0,332,902,1429
2022-10-01,49005,-4,0,16,66,78,191,0,348,968,1507
2022-11-01,49005,-5,0,3,21,19,186,0,351,989,1526
2022-12-01,49005,-122,0,27,81,-14,64,0,378,1070,1512
2023-01-01,49005,-2,0,10,81,89,62,0,388,1150,1600
2023-02-01,49005,0,0,-6,68,62,62,0,382,1219,1663
2023-03-01,49005,-2,0,-17,58,39,60,0,365,1277,1702
2023-04-01,49005,-3,0,9,58,64,57,0,374,1335,1766
2023-05-01,49005,0,0,-5,53,48,57,0,369,1388,1814
2023-06-01,49005,-4,0,2,95,93,53,0,371,1483,1907
2023-07-01,49005,0,0,5,11,16,53,0,376,1494,1923
2023-08-01,49005,-1,0,-1,68,66,52,0,375,1562,1989
2023-09-23,49005,-2,0,-5,100,93,50,0,370,1662,2082
2023-10-01,49005,-31,0,4,56,29,19,0,374,1718,2111
2023-11-01,49005,-7,0,-17,81,57,12,0,357,1799,2168
2023-12-01,49005,0,0,-12,50,38,12,0,345,1849,2206
2022-01-01,49007,-1,0,13,14,26,2,0,405,204,611
2022-02-01,49007,-1,0,18,8,25,1,0,423,212,636
2022-03-01,49007,2,0,31,6,39,3,0,454,218,675
2022-04-01,49007,-1,0,-39,0,-40,2,0,415,218,635
2022-05-01,49007,0,0,7,3,10,2,0,422,221,645
2022-06-01,49007,0,0,0,12,12,2,0,422,233,657
2022-07-01,49007,0,0,12,9,21,2,0,434,242,678
2022-08-01,49007,0,0,-16,18,2,2,0,418,260,680
2022-09-01,49007,-1,0,0,44,43,1,0,418,304,723
2022-10-01,49007,0,0,2,29,31,1,0,420,333,754
2022-11-01,49007,0,0,19,1,20,1,0,439,334,774
2022-12-01,49007,0,0,12,15,27,1,0,451,349,801
2023-01-01,49007,1,0,19,29,49,2,0,470,378,850
2023-02-01,49007,0,0,-2,38,36,2,0,468,416,886
2023-03-01,49007,-1,0,4,37,40,1,0,472,453,926
2023-04-01,49007,0,0,6,31,37,1,0,478,484,963
2023-05-01,49007,0,0,-8,50,42,1,0,470,534,1005
2023-06-01,49007,0,0,0,29,29,1,0,470,563,1034
2023-07-01,49007,1,0,-8,42,35,2,0,462,605,1069
2023-08-01,49007,-1,0,-3,69,65,1,0,459,674,1134
2023-09-23,49007,0,0,4,29,33,1,0,463,703,1167
2023-10-01,49007,0,0,-8,29,21,1,0,455,732,1188
2023-11-01,49007,-1,0,-22,48,25,0,0,433,780,1213
2023-12-01,49007,0,0,-9,31,22,0,0,424,811,1235
2022-01-01,49009,0,0,0,1,1,0,0,3,2,5
2022-02-01,49009,0,0,-1,1,0,0,0,2,3,5
2022-03-01,49009,0,0,0,0,0,0,0,2,3,5
2022-04-01,49009,0,0,0,0,0,0,0,2,3,5
2022-05-01,49009,0,0,1,0,1,0,0,3,3,6
2022-06-01,49009,0,0,-1,0,-1,0,0,2,3,5
2022-07-01,49009,0,0,0,1,1,0,0,2,4,6
2022-08-01,49009,0,0,1,0,1,0,0,3,4,7
2022-09-01,49009,0,0,0,0,0,0,0,3,4,7
2022-10-01,49009,0,0,0,0,0,0,0,3,4,7
2022-11-01,49009,0,0,0,-1,-1,0,0,3,3,6
2022-12-01,49009,0,0,0,0,0,0,0,3,3,6
2023-01-01,49009,0,0,0,0,0,0,0,3,3,6
2023-02-01,49009,0,0,-1,0,-1,0,0,2,3,5
2023-03-01,49009,0,0,1,0,1,0,0,3,3,6
2023-04-01,49009,0,0,0,1,1,0,0,3,4,7
2023-05-01,49009,0,0,2,-1,1,0,0,5,3,8
2023-06-01,49009,0,0,-1,0,-1,0,0,4,3,7
2023-07-01,49009,0,0,-1,0,-1,0,0,3,3,6
2023-08-01,49009,1,0,0,1,2,1,0,3,4,8
2023-09-23,49009,-1,0,0,0,-1,0,0,3,4,7
2023-10-01,49009,0,0,0,1,1,0,0,3,5,8
2023-11-01,49009,0,0,-1,1,0,0,0,2,6,8
2023-12-01,49009,0,0,0,-1,-1,0,0,2,5,7
2022-01-01,49011,55,0,-12,61,104,438,1,1172,921,2532
2022-02-01,49011,21,0,80,51,152,459,1,1252,972,2685
2022-03-01,49011,21,0,87,106,214,481,1,1339,1078,2899
2022-04-01,49011,-22,0,-90,110,-1,459,1,1249,1188,2897
2022-05-01,49011,-17,0,-16,128,95,442,1,1233,1316,2992
2022-06-01,49011,-8,0,0,108,100,434,1,1233,1425,3092
2022-07-01,49011,-8,0,-29,150,113,425,1,1204,1575,3206
2022-08-01,49011,-33,0,-19,78,27,392,1,1185,1653,3232
2022-09-01,49011,-13,0,8,126,121,379,1,1194,1779,3354
2022-10-01,49011,-9,0,41,94,126,370,1,1235,1873,3480
2022-11-01,49011,-18,0,32,27,41,352,1,1267,1901,3521
2022-12-01,49011,-211,0,-16,115,-111,142,1,1251,2016,3409
2023-01-01,49011,-4,0,55,157,208,137,1,1306,2173,3618
2023-02-01,49011,-7,0,9,127,129,130,1,1315,2300,3747
2023-03-01,49011,-3,0,11,130,138,128,1,1326,2430,3885
2023-04-01,49011,-1,0,8,139,146,126,1,1335,2569,4031
2023-05-01,49011,-2,0,-29,207,176,124,1,1305,2776,4207
2023-06-01,49011,-7,0,-15,232,210,117,1,1291,3008,4417
2023-07-01,49011,-1,0,18,126,143,116,1,1309,3134,4560
2023-08-01,49011,1,0,12,156,169,117,1,1321,3290,4729
2023-09-23,49011,-8,5,-5,123,115,109,6,1316,3414,4844
2023-10-01,49011,-66,1,-33,68,-29,43,7,1284,3482,4815
2023-11-01,49011,-7,-1,-38,157,111,36,6,1246,3639,4926
2023-12-01,49011,-1,0,-31,232,201,35,6,1215,3871,5126
2022-01-01,49013,1,0,-7,6,0,2,0,168,67,237
2022-02-01,49013,0,0,12,9,22,2,0,180,77,257
2022-03-01,49013,0,0,17,1,17,2,0,197,76,276
2022-04-01,49013,1,0,-38,1,-36,2,0,159,78,240
2022-05-01,49013,-1,0,10,16,25,2,0,170,94,265
2022-06-01,49013,1,0,-1,11,11,2,0,169,105,276
2022-07-01,49013,-1,0,9,3,11,2,0,178,108,287
2022-08-01,49013,-1,0,-5,12,6,1,0,173,120,293
2022-09-01,49013,0,0,2,8,10,1,0,175,128,302
2022-10-01,49013,0,0,1,9,11,1,0,176,137,314
2022-11-01,49013,0,0,-1,8,6,1,0,175,145,320
2022-12-01,49013,-1,0,3,5,8,0,0,178,149,327
2023-01-01,49013,1,0,3,10,14,1,0,181,158,341
2023-02-01,49013,0,0,6,5,11,1,0,187,164,352
2023-03-01,49013,0,0,5,14,18,1,0,191,177,371
2023-04-01,49013,-1,0,5,14,18,0,0,196,191,388
2023-05-01,49013,0,0,-9,20,12,0,0,188,211,399
2023-06-01,49013,0,0,3,13,16,0,0,191,223,414
2023-07-01,49013,0,0,0,12,12,0,0,190,236,426
2023-08-01,49013,0,0,2,26,28,0,0,192,262,455
2023-09-23,49013,0,0,-5,16,11,0,0,189,278,466
2023-10-01,49013,0,0,-11,10,0,0,0,178,287,465
2023-11-01,49013,0,0,-3,10,8,0,0,175,298,473
2023-12-01,49013,0,0,-6,13,6,0,0,169,311,479
2022-01-01,49015,0,0,4,3,7,0,0,84,73,156
2022-02-01,49015,0,0,7,1,8,0,0,91,74,164
2022-03-01,49015,0,0,3,1,4,0,0,94,75,168
2022-04-01,49015,0,0,-12,0,-12,0,0,82,75,156
2022-05-01,49015,0,0,4,-8,-4,0,0,86,67,152
2022-06-01,49015,0,0,-2,0,-2,0,0,83,67,150
2022-07-01,49015,1,0,-2,4,3,1,0,82,71,153
2022-08-01,49015,0,0,-2,8,6,1,0,80,79,159
2022-09-01,49015,0,0,1,9,10,1,0,81,88,169
2022-10-01,49015,0,0,12,21,33,1,0,93,109,202
2022-11-01,49015,0,0,3,0,3,1,0,96,109,205
2022-12-01,49015,0,0,5,7,12,1,0,100,116,217
2023-01-01,49015,1,0,2,12,15,2,0,103,127,232
2023-02-01,49015,0,0,3,12,15,2,0,105,139,247
2023-03-01,49015,-1,0,3,17,19,1,0,108,156,266
2023-04-01,49015,1,0,0,6,7,2,0,108,162,273
2023-05-01,49015,1,0,-5,22,18,3,0,104,184,291
2023-06-01,49015,0,0,2,15,17,3,0,106,199,308
2023-07-01,49015,0,0,0,3,3,3,0,106,202,311
2023-08-01,49015,0,0,2,17,19,3,0,108,219,330
2023-09-23,49015,0,0,-2,9,7,3,0,106,228,337
2023-10-01,49015,0,0,-12,1,-11,3,0,94,229,326
2023-11-01,49015,1,0,-3,16,14,4,0,91,245,340
2023-12-01,49015,0,0,-9,21,12,4,0,82,266,351
2022-01-01,49017,0,0,1,0,1,0,0,12,1,13
2022-02-01,49017,0,0,4,2,6,0,0,16,3,19
2022-03-01,49017,0,0,1,0,1,0,0,17,3,20
2022-04-01,49017,0,0,-3,0,-3,0,0,14,3,17
2022-05-01,49017,0,0,1,0,1,0,0,15,3,18
2022-06-01,49017,0,0,-1,1,0,0,0,14,4,18
2022-07-01,49017,0,0,-1,1,0,0,0,13,5,18
2022-08-01,49017,0,0,0,2,2,0,0,13,7,20
2022-09-01,49017,0,0,2,3,5,0,0,15,10,25
2022-10-01,49017,0,0,0,0,0,0,0,15,10,25
2022-11-01,49017,0,0,-2,1,-1,0,0,13,11,24
2022-12-01,49017,0,0,3,0,3,0,0,16,11,27
2023-01-01,49017,0,0,0,0,0,0,0,15,11,26
2023-02-01,49017,0,0,0,4,4,0,0,15,15,30
2023-03-01,49017,0,0,3,0,3,0,0,18,15,33
2023-04-01,49017,0,0,3,3,6,0,0,21,18,39
2023-05-01,49017,0,0,0,12,12,0,0,21,30,51
2023-06-01,49017,0,0,-2,8,6,0,0,19,38,57
2023-07-01,49017,0,0,2,0,2,0,0,21,38,59
2023-08-01,49017,0,0,0,2,2,0,0,21,40,61
2023-09-23,49017,0,0,-3,0,-3,0,0,18,40,58
2023-10-01,49017,0,0,-2,3,1,0,0,16,43,59
2023-11-01,49017,0,0,0,0,0,0,0,16,43,59
2023-12-01,49017,0,0,0,5,5,0,0,16,47,63
2022-01-01,49019,0,0,-3,1,-2,0,0,65,27,93
2022-02-01,49019,0,0,9,2,11,0,0,74,29,105
2022-03-01,49019,0,0,8,-2,6,0,0,82,27,110
2022-04-01,49019,0,0,-8,3,-5,0,0,74,30,106
2022-05-01,49019,0,0,4,5,8,0,0,78,35,114
2022-06-01,49019,0,0,1,4,5,0,0,80,39,119
2022-07-01,49019,0,0,-6,5,-1,0,0,73,43,118
2022-08-01,49019,0,0,-7,7,0,0,0,67,50,118
2022-09-01,49019,0,0,-6,8,2,0,0,61,57,120
2022-10-01,49019,0,0,7,12,19,0,0,68,70,139
2022-11-01,49019,0,0,2,6,8,0,0,70,75,146
2022-12-01,49019,0,0,0,9,9,0,0,71,85,156
2023-01-01,49019,1,0,9,7,17,1,0,79,92,173
2023-02-01,49019,-1,0,3,6,8,0,0,83,98,180
2023-03-01,49019,1,0,-6,8,3,1,0,77,106,183
2023-04-01,49019,0,0,-1,7,6,1,0,76,112,189
2023-05-01,49019,-1,0,3,9,11,0,0,78,122,200
2023-06-01,49019,0,0,-1,15,14,0,0,77,137,214
2023-07-01,49019,0,0,8,14,23,0,0,86,150,236
2023-08-01,49019,0,0,-6,18,12,0,0,80,168,248
2023-09-23,49019,0,0,-1,7,6,0,0,79,174,254
2023-10-01,49019,0,0,0,9,9,0,0,79,185,264
2023-11-01,49019,0,0,-1,8,7,0,0,78,191,270
2023-12-01,49019,0,0,-2,3,1,0,0,76,194,271
2022-01-01,49021,0,0,24,-1,23,1,1,324,178,503
2022-02-01,49021,0,0,18,6,24,1,1,342,184,528
2022-03-01,49021,1,0,24,10,35,2,1,366,194,563
2022-04-01,49021,0,0,-38,4,-34,2,1,328,197,528
2022-05-01,49021,1,0,5,22,28,3,1,333,219,556
2022-06-01,49021,0,0,-9,27,18,3,1,324,246,574
2022-07-01,49021,0,-1,17,22,38,3,0,341,268,612
2022-08-01,49021,0,0,15,15,30,3,0,356,283,642
2022-09-01,49021,0,0,11,44,55,3,0,367,328,697
2022-10-01,49021,0,0,-4,53,49,3,0,363,381,746
2022-11-01,49021,0,0,13,32,45,3,0,376,411,791
2022-12-01,49021,0,0,9,29,38,3,0,385,440,829
2023-01-01,49021,1,0,18,59,78,4,0,403,499,907
2023-02-01,49021,0,0,7,53,60,4,0,410,553,967
2023-03-01,49021,-1,0,-4,36,31,3,0,406,589,998
2023-04-01,49021,0,0,-16,31,15,3,0,390,620,1013
2023-05-01,49021,-1,0,-20,112,91,2,0,370,732,1104
2023-06-01,49021,0,0,-7,70,63,2,0,364,803,1169
2023-07-01,49021,0,0,0,38,38,2,0,362,839,1203
2023-08-01,49021,0,0,-9,57,48,2,0,353,896,1251
2023-09-23,49021,0,0,-19,47,28,2,0,334,943,1279
2023-10-01,49021,0,0,-9,31,22,2,0,328,976,1306
2023-11-01,49021,0,0,-9,62,53,2,0,316,1035,1352
2023-12-01,49021,0,0,4,38,42,2,0,320,1073,1394
2022-01-01,49023,0,0,2,5,7,0,0,52,31,84
2022-02-01,49023,0,0,1,3,4,0,0,54,34,88
2022-03-01,49023,0,0,3,4,7,0,0,57,38,95
2022-04-01,49023,0,0,-5,0,-5,0,0,52,38,90
2022-05-01,49023,0,0,6,0,6,0,0,58,38,96
