puma22,cd118,stab,PUMA22name,pop20,afact
4804631,4808,TX,Harris County (Northwest)--North of US-290 & North of FM-1960,77,0.0006 
4804631,4818,TX,Harris County (Northwest)--North of US-290 & North of FM-1960,5994,0.0456 
4804631,4838,TX,Harris County (Northwest)--North of US-290 & North of FM-1960,125511,0.9539 
4804633,4808,TX,Harris County (Northwest)--South of US-290 & West of TX-6,101327,0.9084 
4804633,4838,TX,Harris County (Northwest)--South of US-290 & West of TX-6,10214,0.0916 
4804634,4808,TX,Harris County (West)--Houston City (West)-North of US-90 & West of TX-6,123401,1 
4804635,4807,TX,Houston City (West)--South of I-10 & West of TX-6,32350,0.2689 
4804635,4808,TX,Houston City (West)--South of I-10 & West of TX-6,19150,0.1592 
4804635,4822,TX,Houston City (West)--South of I-10 & West of TX-6,48901,0.4064 
4804635,4838,TX,Houston City (West)--South of I-10 & West of TX-6,19916,0.1655 
4804636,4807,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,19861,0.1645 
4804636,4808,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,14344,0.1188 
4804636,4818,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,1796,0.0149 
4804636,4838,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,84752,0.7019 
4804637,4807,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",121448,0.9545 
4804637,4809,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",3047,0.0239 
4804637,4838,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",2739,0.0215 
4804638,4807,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,45077,0.4181 
4804638,4809,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,62738,0.5819 
4804639,4808,TX,Harris County (Far Northwest),54461,0.5077 
4804639,4838,TX,Harris County (Far Northwest),52800,0.4923 
4804640,4808,TX,Harris County (Far Northwest)--Katy City (Northeast),78576,0.7047 
4804640,4822,TX,Harris County (Far Northwest)--Katy City (Northeast),32820,0.2944 
4804640,4838,TX,Harris County (Far Northwest)--Katy City (Northeast),100,0.0009 
4804701,4814,TX,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",174342,1 
4804702,4814,TX,Galveston County (Northwest)--League City & Friendswood City,176340,1 
4804801,4809,TX,"Houston-Galveston Area Council--Brazoria County (North), Pearland City",76342,0.5573 
4804801,4822,TX,"Houston-Galveston Area Council--Brazoria County (North), Pearland City",60651,0.4427 
4804802,4809,TX,"Houston-Galveston Area Council--Brazoria County (Central), Alvin City",12938,0.0992 
4804802,4814,TX,"Houston-Galveston Area Council--Brazoria County (Central), Alvin City",41873,0.3212 
4804802,4822,TX,"Houston-Galveston Area Council--Brazoria County (Central), Alvin City",75549,0.5795 
4804803,4814,TX,"Houston-Galveston Area Council--Brazoria County (Southwest), Lake Jackson City",104678,1 
4804901,4809,TX,Fort Bend County (East)--Missouri City,90180,0.7517 
4804901,4822,TX,Fort Bend County (East)--Missouri City,29785,0.2483 
4804902,4807,TX,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,41288,0.3153 
4804902,4809,TX,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,22192,0.1695 
4804902,4822,TX,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,67480,0.5153 
4804903,4807,TX,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",36134,0.2938 
4804903,4822,TX,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",86849,0.7062 
4804904,4807,TX,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",122553,0.6968 
4804904,4822,TX,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",53327,0.3032 
4804906,4822,TX,Fort Bend County (Northwest),155550,1 
4804907,4809,TX,Fort Bend County (South),39191,0.3337 
4804907,4822,TX,Fort Bend County (South),78250,0.6663 
4805000,4810,TX,Houston-Galveston Area Council (West),107518,0.5801 
4805000,4822,TX,Houston-Galveston Area Council (West),77825,0.4199 
4805100,4810,TX,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",94815,0.5125 
4805100,4827,TX,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",90197,0.4875 
4805201,4817,TX,"Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",7529,0.0487 
4805201,4831,TX,"Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",147108,0.9513 
4805202,4810,TX,"Capital Area COG--Williamson County (Southeast), Round Rock City",2388,0.0173 
4805202,4817,TX,"Capital Area COG--Williamson County (Southeast), Round Rock City",72123,0.5221 
4805202,4831,TX,"Capital Area COG--Williamson County (Southeast), Round Rock City",63638,0.4606 
4805203,4810,TX,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",39230,0.2883 
4805203,4817,TX,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",7182,0.0528 
4805203,4831,TX,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",29008,0.2132 
4805203,4837,TX,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",60649,0.4457 
4805204,4810,TX,"Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",7581,0.0421 
4805204,4831,TX,"Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",172581,0.9579 
4805301,4810,TX,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",46511,0.2614 
4805301,4817,TX,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",69785,0.3921 
4805301,4835,TX,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",48446,0.2722 
4805301,4837,TX,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",13222,0.0743 
4805302,4837,TX,Austin City (North),114491,1 
4805303,4810,TX,Austin City (Northeast),3275,0.021 
4805303,4817,TX,Austin City (Northeast),86,0.0006 
4805303,4835,TX,Austin City (Northeast),66066,0.4245 
4805303,4837,TX,Austin City (Northeast),86193,0.5539 
4805304,4835,TX,Austin City (Southeast),141887,1 
4805305,4810,TX,Austin City (Northwest),41371,0.3413 
4805305,4837,TX,Austin City (Northwest),79860,0.6587 
4805306,4835,TX,Austin City (Central),371,0.0024 
4805306,4837,TX,Austin City (Central),155864,0.9976 
4805307,4837,TX,Austin City (South),125784,1 
4805308,4810,TX,"Austin City (Southwest), Lost Creek & Barton Creek",601,0.0048 
4805308,4821,TX,"Austin City (Southwest), Lost Creek & Barton Creek",20662,0.1636 
4805308,4837,TX,"Austin City (Southwest), Lost Creek & Barton Creek",105050,0.8317 
4805309,4810,TX,"Travis County (West, South & Outside Austin City)",93678,0.5489 
4805309,4821,TX,"Travis County (West, South & Outside Austin City)",6889,0.0404 
4805309,4835,TX,"Travis County (West, South & Outside Austin City)",44222,0.2591 
4805309,4837,TX,"Travis County (West, South & Outside Austin City)",25874,0.1516 
4805401,4821,TX,Capital Area COG (Southwest)--Hays County (West),97571,0.9274 
4805401,4835,TX,Capital Area COG (Southwest)--Hays County (West),7634,0.0726 
4805402,4821,TX,Capital Area COG (Southwest)--Hays County (East),6631,0.0488 
4805402,4835,TX,Capital Area COG (Southwest)--Hays County (East),129231,0.9512 
4805500,4815,TX,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,64463,0.4407 
4805500,4827,TX,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,81814,0.5593 
4805600,4827,TX,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PU,111425,1 
4805700,4815,TX,Alamo Area COG (Northeast)--Guadalupe County,68857,0.3987 
4805700,4828,TX,Alamo Area COG (Northeast)--Guadalupe County,103849,0.6013 
4805800,4821,TX,Alamo Area COG (Northeast)--Comal County,136163,0.8431 
4805800,4835,TX,Alamo Area COG (Northeast)--Comal County,25338,0.1569 
4805901,4820,TX,San Antonio City (Central),18425,0.176 
4805901,4828,TX,San Antonio City (Central),13343,0.1274 
4805901,4835,TX,San Antonio City (Central),72944,0.6966 
4805902,4820,TX,San Antonio City (Northeast)--Inside Loop I-410,6988,0.0609 
4805902,4821,TX,San Antonio City (Northeast)--Inside Loop I-410,47776,0.4166 
4805902,4828,TX,San Antonio City (Northeast)--Inside Loop I-410,12352,0.1077 
4805902,4835,TX,San Antonio City (Northeast)--Inside Loop I-410,47555,0.4147 
4805903,4820,TX,San Antonio City (Southeast)--Inside Loop I-410,10437,0.0899 
4805903,4828,TX,San Antonio City (Southeast)--Inside Loop I-410,105606,0.9101 
4805904,4820,TX,San Antonio City (Northwest)--Inside Loop I-410,81846,0.7804 
4805904,4821,TX,San Antonio City (Northwest)--Inside Loop I-410,2190,0.0209 
4805904,4835,TX,San Antonio City (Northwest)--Inside Loop I-410,20841,0.1987 
4805905,4820,TX,San Antonio City (West)--Inside Loop I-410,99418,0.8669 
4805905,4823,TX,San Antonio City (West)--Inside Loop I-410,15263,0.1331 
4805906,4820,TX,San Antonio City (Southwest)--Inside Loop I-410,113429,0.9655 
4805906,4828,TX,San Antonio City (Southwest)--Inside Loop I-410,4057,0.0345 
4805907,4820,TX,Bexar County (South)--San Antonio City (Far South),24966,0.1597 
4805907,4823,TX,Bexar County (South)--San Antonio City (Far South),64783,0.4144 
4805907,4828,TX,Bexar County (South)--San Antonio City (Far South),66569,0.4259 
4805908,4820,TX,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,106060,0.8447 
4805908,4823,TX,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,19502,0.1553 
4805909,4820,TX,San Antonio (Northwest) & Leon Valley Cities,88854,0.8192 
4805909,4823,TX,San Antonio (Northwest) & Leon Valley Cities,19609,0.1808 
4805910,4820,TX,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,117848,0.9683 
4805910,4823,TX,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,3863,0.0317 
4805911,4820,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,23447,0.1944 
4805911,4821,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,77950,0.6463 
4805911,4823,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,19218,0.1593 
4805912,4821,TX,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,100878,0.9655 
4805912,4835,TX,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,3603,0.0345 
4805913,4821,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",23551,0.1745 
4805913,4828,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",677,0.005 
4805913,4835,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",110750,0.8205 
4805914,4820,TX,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,68496,0.3514 
4805914,4823,TX,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,126449,0.6486 
4805915,4820,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,6773,0.0454 
4805915,4821,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,64938,0.4355 
4805915,4823,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,77407,0.5191 
4805916,4821,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",23203,0.1923 
4805916,4828,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",49361,0.4091 
4805916,4835,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",48099,0.3986 
4806000,4821,TX,Alamo Area COG (Northwest) & Blanco County,134976,1 
4806100,4821,TX,Alamo Area COG (Southwest),20851,0.15 
4806100,4823,TX,Alamo Area COG (Southwest),69133,0.4975 
4806100,4828,TX,Alamo Area COG (Southwest),48981,0.3525 
4806301,4828,TX,"South Texas Development Council (North)--Webb County, Laredo City (Central)",123681,1 
4806302,4828,TX,South Texas Development Council-Webb County (North & East)-Laredo City (Outer),143433,1 
4806500,4827,TX,Coastal Bend COG (Northeast),130373,1 
4806601,4827,TX,"Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",116200,1 
4806603,4827,TX,"Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",114310,1 
4806604,4827,TX,"Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",122668,1 
4806701,4834,TX,Cameron County (East)--Brownsville City (North),120981,1 
4806702,4834,TX,Cameron County (West)--Harlingen & San Benito Cities,150693,1 
4806703,4834,TX,Cameron County (South)--Brownsville City (Central),149343,1 
4806801,4815,TX,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,11015,0.0998 
4806801,4834,TX,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,99309,0.9002 
4806802,4815,TX,Hidalgo County (East)--Alamo & Donna Cities,13503,0.113 
4806802,4834,TX,Hidalgo County (East)--Alamo & Donna Cities,105967,0.887 
4806803,4815,TX,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",75056,0.5608 
4806803,4834,TX,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",58790,0.4392 
4806804,4815,TX,Hidalgo County (North Central)--Edinburg City,114443,0.84 
4806804,4834,TX,Hidalgo County (North Central)--Edinburg City,21800,0.16 
4806805,4815,TX,Hidalgo County (Central)--McAllen City,137610,0.9856 
4806805,4834,TX,Hidalgo County (Central)--McAllen City,2017,0.0144 
4806806,4815,TX,Hidalgo County (Southwest)--Mission City,114104,1 
4806807,4815,TX,Hidalgo County (North & West),110634,0.9442 
4806807,4834,TX,Hidalgo County (North & West),6533,0.0558 
4807200,4811,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),28420,0.2511 
4807200,4819,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),53184,0.4699 
4807200,4823,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),31567,0.2789 
4807300,4819,TX,Rio Grande COG & Permian Basin Regional Planning Commission (West),40208,0.3935 
4807300,4823,TX,Rio Grande COG & Permian Basin Regional Planning Commission (West),61985,0.6065 
4807401,4810,TX,Brazos County--College Station & Bryan Cities (Central),125229,1 
4807402,4810,TX,Brazos County--College Station & Bryan Cities (Outer),108620,1 
4807500,4821,TX,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties,2758,0.0188 
4807500,4823,TX,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties,144258,0.9812 
4807600,4823,TX,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",15279,0.1385 
4807600,4828,TX,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",95078,0.8615 
4807700,4815,TX,Coastal Bend COG (Central) & Willacy County,57302,0.5264 
4807700,4834,TX,Coastal Bend COG (Central) & Willacy County,51554,0.4736 
4903000,4901,UT,Tooele & Box Elder Counties,57666,0.4423 
4903000,4902,UT,Tooele & Box Elder Counties,72698,0.5577 
4905000,4901,UT,"Cache, Summit, Morgan & Rich Counties",173720,0.9128 
4905000,4903,UT,"Cache, Summit, Morgan & Rich Counties",16596,0.0872 
4911002,4901,UT,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities",1364,0.0106 
4911002,4902,UT,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities",127368,0.9894 
4911003,4901,UT,"Davis County (Northwest)--Syracuse, Clearfield & West Point Cities",101955,1 
4911004,4901,UT,"Davis County (Northeast)--Layton, Kaysville & South Weber Cities",130990,0.9924 
4911004,4902,UT,"Davis County (Northeast)--Layton, Kaysville & South Weber Cities",1002,0.0076 
4913000,4903,UT,Southeast Utah & Uintah Basin Region,145363,1 
4921000,4902,UT,Southwest & South Central Utah (Outside Washington County)--Cedar City,116365,0.7471 
4921000,4904,UT,Southwest & South Central Utah (Outside Washington County)--Cedar City,39390,0.2529 
4935008,4903,UT,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities",101920,0.9364 
4935008,4904,UT,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities",6919,0.0636 
4935009,4903,UT,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,96867,0.8558 
4935009,4904,UT,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,16323,0.1442 
4935011,4901,UT,Salt Lake County--Salt Lake City (West) & Magna,15080,0.1475 
4935011,4902,UT,Salt Lake County--Salt Lake City (West) & Magna,87182,0.8525 
4935012,4901,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,58341,0.5828 
4935012,4902,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,41768,0.4172 
4935012,4903,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,2,0 
4935013,4902,UT,Salt Lake County--West Valley City,109179,0.8017 
4935013,4904,UT,Salt Lake County--West Valley City,27005,0.1983 
4935014,4902,UT,"Salt Lake County--Taylorsville, Kearns & Magna",38684,0.3043 
4935014,4904,UT,"Salt Lake County--Taylorsville, Kearns & Magna",88454,0.6957 
4935015,4901,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",16565,0.0975 
4935015,4902,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",43379,0.2554 
4935015,4903,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",60494,0.3561 
4935015,4904,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",49418,0.2909 
4935016,4904,UT,Salt Lake County--West Jordan City,131976,1 
4935017,4904,UT,"Salt Lake County--South Jordan, Herriman, Bluffdale & Riverton cities",195682,1 
