state,puma22,stab,PUMA22name,pop20,afact
48,4807402,TX,Brazos County--College Station & Bryan Cities (Outer),108620,1 
48,4807500,TX,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties,147016,1 
48,4807600,TX,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",110357,1 
48,4807700,TX,Coastal Bend COG (Central) & Willacy County,108856,1 
49,4903000,UT,Tooele & Box Elder Counties,130364,1 
49,4905000,UT,"Cache, Summit, Morgan & Rich Counties",190316,1 
49,4911002,UT,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities",128732,1 
49,4911003,UT,"Davis County (Northwest)--Syracuse, Clearfield & West Point Cities",101955,1 
49,4911004,UT,"Davis County (Northeast)--Layton, Kaysville & South Weber Cities",131992,1 
49,4913000,UT,Southeast Utah & Uintah Basin Region,145363,1 
49,4921000,UT,Southwest & South Central Utah (Outside Washington County)--Cedar City,155755,1 
49,4935008,UT,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities",108839,1 
49,4935009,UT,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,113190,1 
49,4935011,UT,Salt Lake County--Salt Lake City (West) & Magna,102262,1 
49,4935012,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,100111,1 
49,4935013,UT,Salt Lake County--West Valley City,136184,1 
49,4935014,UT,"Salt Lake County--Taylorsville, Kearns & Magna",127138,1 
49,4935015,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",169856,1 
49,4935016,UT,Salt Lake County--West Jordan City,131976,1 
49,4935017,UT,"Salt Lake County--South Jordan, Herriman, Bluffdale & Riverton cities",195682,1 
49,4949001,UT,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities",172288,1 
49,4949002,UT,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities",191803,1 
49,4949003,UT,Utah County (Central)--Provo City,115316,1 
49,4949004,UT,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities",179992,1 
49,4953000,UT,Washington County--St. George City,180279,1 
49,4957001,UT,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities",155086,1 
49,4957002,UT,Weber County (East)--Ogden (Southeast) & South Ogden Cities,107137,1 
50,5000100,VT,"Northern Vermont--Grand Isle, Franklin, Lamoille, Orleans, Caledonia & Essex Counties P",146730,1 
50,5000200,VT,"Central Vermont--Addison, Washington & Orange Counties",126447,1 
50,5000300,VT,Chittenden County,168323,1 
50,5000400,VT,"Southern Vermont--Rutland, Windsor, Bennington & Windham Counties",201577,1 
51,5101301,VA,Arlington County (North),120166,1 
51,5101302,VA,Arlington County (South),118477,1 
51,5101500,VA,Central Shenandoah Planning District Commission (Southwest),168485,1 
51,5101900,VA,"Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUM",126888,1 
51,5104101,VA,Chesterfield County (East)--James River Region,116089,1 
51,5104102,VA,Chesterfield County (Central)--Chester & Rockwood,125071,1 
51,5104103,VA,Chesterfield County (West)--Brandermill & Woodlake,123388,1 
51,5105901,VA,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUM,113116,1 
51,5105902,VA,Fairfax County (Northwest)--Reston (North) & Franklin Farm,173278,1 
51,5105904,VA,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",126574,1 
51,5105905,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,107329,1 
51,5105906,VA,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",107432,1 
51,5105907,VA,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",149309,1 
51,5105908,VA,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",130639,1 
51,5106100,VA,Rappahannock-Rapidan Regional Commission,182963,1 
51,5106900,VA,Northern Shenandoah Valley Regional Commission (North),134322,1 
51,5107300,VA,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUM",170929,1 
51,5108300,VA,Southside Planning District Commission & Commonwealth Regional Council,180910,1 
51,5108501,VA,"King William, New Kent, Charles City & Eastern Hanover Counties",101495,1 
51,5108701,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",149938,1 
51,5108702,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",184451,1 
51,5109500,VA,"James City, York Counties, Williamsburg & Poquoson Cities",176184,1 
51,5110701,VA,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),116390,1 
51,5110702,VA,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport,154069,1 
51,5110703,VA,Loudoun County (West & South)--Leesburg Town,150500,1 
51,5110901,VA,Thomas Jefferson Planning District Commission (South & East),120251,1 
51,5112100,VA,New River Valley Planning District Commission,181854,1 
51,5114300,VA,West Piedmont Planning District Commission,185132,1 
51,5114501,VA,"Goochland, Powhatan & Western Hanover Counties",111072,1 
51,5114900,VA,Crater Planning District Commission,180165,1 
51,5115301,VA,Prince William County (North & West)--Linton Hall & Gainesville,136077,1 
51,5115302,VA,Prince William County (Northeast),166329,1 
51,5115303,VA,Prince William County (East),104708,1 
51,5116101,VA,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities),202812,1 
51,5116500,VA,Central Shenandoah Planning District Commission (Northeast),135571,1 
51,5117100,VA,Northern Shenandoah Valley Regional Commission (South),108622,1 
51,5117700,VA,George Washington Regional Commission (South),197642,1 
51,5117900,VA,George Washington Regional Commission (North),184909,1 
51,5118500,VA,LENOWISCO & Cumberland Plateau Planning District Commissions,184255,1 
51,5119100,VA,Mount Rogers Planning District Commission,186722,1 
51,5151000,VA,Alexandria City,159467,1 
51,5154001,VA,Thomas Jefferson Planning District Commission (North),138869,1 
51,5155001,VA,Chesapeake City (Northeast),110932,1 
51,5155002,VA,Chesapeake City (South & West),126040,1 
51,5160001,VA,Fairfax County (Central)--Fairfax City & Burke,160436,1 
51,5161001,VA,Fairfax County (Northeast)--McLean & Idylwood,121000,1 
51,5165000,VA,Hampton City,137148,1 
51,5168000,VA,Virginias Region 2000 (South)--Campbell County & Lynchburg City,134705,1 
51,5168701,VA,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley",135081,1 
51,5170000,VA,Newport News City,186247,1 
51,5171001,VA,Norfolk City (North),104087,1 
51,5171002,VA,Norfolk City (South),133918,1 
51,5174001,VA,Portsmouth & Northern Chesapeake Cities,110365,1 
51,5176001,VA,Richmond City (North & West),115546,1 
51,5176002,VA,Richmond City (South & East),111064,1 
51,5177001,VA,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)",133399,1 
51,5180000,VA,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities",159106,1 
51,5181001,VA,Virginia Beach City (North),148847,1 
51,5181002,VA,Virginia Beach City (Central),179008,1 
51,5181003,VA,Virginia Beach City (South),131615,1 
53,5320501,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",116996,1 
53,5320502,WA,Benton County (East Central)--Kennewick & Richland (South) Cities,124186,1 
53,5320503,WA,"Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities",125024,1 
53,5320700,WA,Chelan & Douglas Counties,122012,1 
53,5320900,WA,Clallam & Jefferson Counties,110132,1 
53,5321101,WA,Clark County (North)--Battle Ground City & Orchards,136605,1 
53,5321102,WA,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities",119034,1 
53,5321103,WA,Clark County (Southwest)--Vancouver City (West & Central),121148,1 
53,5321104,WA,Clark County (West Central)--Salmon Creek & Hazel Dell,126524,1 
53,5321500,WA,"Cowlitz, Pacific, & Wahkiakum Counties",138517,1 
53,5322500,WA,Grant & Kittitas Counties,143460,1 
53,5322700,WA,Grays Harbor & Mason Counties,141362,1 
53,5322900,WA,Island & San Juan Counties,104645,1 
53,5323301,WA,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",128948,1 
53,5323302,WA,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",121656,1 
53,5323303,WA,"King County (Northwest)--Redmond, Kirkland Cities, Ingelwood & Finn Hill",157802,1 
53,5323304,WA,King County (Northwest Central)--Greater Bellevue City,154624,1 
53,5323305,WA,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities",158004,1 
53,5323306,WA,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities",128296,1 
53,5323307,WA,King County (Southwest)--Auburn City & Lakeland,127864,1 
53,5323308,WA,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island",135262,1 
53,5323309,WA,King County (Southwest Central)--Kent City,137026,1 
53,5323310,WA,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway",143320,1 
53,5323311,WA,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center",139846,1 
53,5323312,WA,Seatle City (West Seattle-Industrial),104706,1 
53,5323313,WA,Seattle City (Southeast),100338,1 
53,5323314,WA,Seattle City (Central),102741,1 
53,5323315,WA,Seattle City (Lake Union-Downtown),101111,1 
53,5323316,WA,Seattle City (Northwest),104424,1 
53,5323317,WA,Seattle City (Northeast),114016,1 
53,5323318,WA,Seattle City (North),109691,1 
53,5323501,WA,Kitsap County (North)--Bainbridge Island City & Silverdale,133368,1 
53,5323502,WA,Kitsap County (South)--Bremerton & Port Orchard Cities,142243,1 
53,5324100,WA,"Lewis, Klickitat & Skamania Counties",116920,1 
53,5325301,WA,Tacoma City (North),116310,1 
53,5325302,WA,Tacoma City (South),100645,1 
53,5325303,WA,"Pierce County (North Central)--Bonney Lake, Edgewood, Fife & Sumner Cities",103643,1 
53,5325304,WA,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",128920,1 
53,5325305,WA,Pierce County (East Central)--Puyallup City & South Hill,139409,1 
53,5325306,WA,Pierce County (South Central)--Parkland & Spanaway,108181,1 
53,5325307,WA,Pierce County (West Central)--Lakewood & University Place Cities,111218,1 
53,5325308,WA,Pierce County (Northwest)--Peninsula Region & JBLM,112804,1 
53,5325701,WA,Skagit County,129523,1 
53,5326101,WA,Snohomish County (North)--Marysville & Arlington Cities,152934,1 
53,5326102,WA,Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities,146525,1 
53,5326103,WA,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",143321,1 
53,5326104,WA,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",123039,1 
53,5326105,WA,Snohomish County (West Central)--Mukilteo & Martha Lake,107454,1 
53,5326106,WA,Snohomish County (Central)--Everett City & Eastmont,154684,1 
53,5326301,WA,Spokane County (Outer)--Cheney City,117429,1 
53,5326302,WA,Spokane County (East Central)--Greater Spokane Valley City,146504,1 
53,5326303,WA,Spokane County (South Central)--Spokane City (South),138026,1 
53,5326304,WA,Spokane County (North Central)--Spokane City (North),137380,1 
53,5326500,WA,"Stevens, Okanogan, Pend Oreille & Ferry Counties",109128,1 
53,5326701,WA,Thurston County (Outer),116153,1 
53,5326702,WA,"Thurston County (Central)--Olympia, Lacey, & Tumwater Cities",178640,1 
53,5327301,WA,"Whatcom County (Outer)--Lynden, Ferndale & Blaine Cities",113025,1 
53,5327302,WA,Whatcom County (South)--Greater Bellingham City,113822,1 
53,5327500,WA,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",107985,1 
53,5327701,WA,Yakima County (Outer)--Sunnyside & Grandview Cities,126924,1 
53,5327702,WA,Yakima County (Central)--Greater Yakima City,129804,1 
54,5400100,WV,"Ohio, Marshall, Hancock, Brooke Counties",124670,1 
54,5400200,WV,"Wood, Wetzel, Ritchie, Tyler, Doddridge, Pleasants, Wirt Counties",136150,1 
54,5400300,WV,"Monongalia, Marion, Preston Counties",196243,1 
54,5400400,WV,"Berkeley, Jefferson Counties",179777,1 
54,5400500,WV,"Mineral, Hampshire, Morgan, Hardy, Grant, Tucker, Pendleton Counties",105274,1 
54,5400600,WV,"Harrison, Randolph, Upshur, Lewis, Taylor, Barbour Counties",166872,1 
54,5400700,WV,"Jackson, Nicholas, Roane, Braxton, Clay, Gilmer, Calhoun Counties",100558,1 
54,5400800,WV,"Cabell, Putnam, Mason Counties",177243,1 
54,5400900,WV,Kanawha County,180745,1 
54,5401000,WV,"Raleigh, Fayette Counties",115079,1 
54,5401100,WV,"Mercer, Greenbrier, Monroe, Summers, Webster, Pocahontas Counties",133223,1 
54,5401200,WV,"Wayne, Logan, Mingo, Boone, Wyoming, Lincoln, McDowell Counties",177882,1 
55,5500100,WI,Northwest Wisconsin Counties,182057,1 
55,5500200,WI,"Oneida, Lincoln, Vilas, Langlade & Forest Counties",117977,1 
55,5500300,WI,"Marinette, Shawano, Oconto, Florence & Menominee Counties",130531,1 
55,5500400,WI,Outagamie County,190705,1 
55,5500501,WI,Brown County--City of Green Bay,108403,1 
55,5500502,WI,Brown County--Outer Ring of Green Bay City,160337,1 
55,5500600,WI,"Manitowoc, Door & Kewaunee Counties",131988,1 
55,5500700,WI,Sheboygan County,118034,1 
55,5500800,WI,Fond du Lac & Calumet Counties,156596,1 
55,5500900,WI,Winnebago County,171730,1 
55,5501000,WI,"Waupaca, Waushara, Green Lake & Marquette Counties",110942,1 
55,5501100,WI,"Wood, Portage & Adams Counties",165238,1 
55,5501200,WI,Marathon County,138013,1 
55,5501300,WI,"Barron, Polk, Clark & Chippewa (Eastern, North & NW Towns) Counties",157441,1 
55,5501400,WI,Eau Claire County & SW Chippewa County,140913,1 
55,5501500,WI,St. Croix & Dunn Counties,138976,1 
55,5501600,WI,"Pierce, Trempealeau, Jackson, Buffalo & Pepin Counties",114752,1 
55,5501700,WI,La Crosse County,120784,1 
55,5501800,WI,"Monroe, Vernon, Juneau & Crawford Counties",119819,1 
55,5501900,WI,"Grant, Green, Iowa, Richland & Lafayette Counties",146655,1 
55,5502000,WI,Sauk & Columbia Counties,124253,1 
55,5502101,WI,Dane County--City of Madison (Central),104115,1 
55,5502102,WI,"Dane County--Cities of Madison/Middleton/Monona, Villages of Shorewood/Maple Bluff",128721,1 
55,5502103,WI,Dane County--Cities of Fitchburg & Verona and other near-S/SW/W/NW suburban MCDs,108135,1 
55,5502104,WI,"Dane County--Sun Prairie, Waunakee, McFarland & other near-N/NE/E/SE suburban MCDs",100199,1 
55,5502105,WI,Dane County--Rural & Outlying MCDs,120334,1 
55,5502200,WI,Rock County,163687,1 
55,5502300,WI,Dodge & Jefferson Counties,174296,1 
55,5502400,WI,Walworth County,106478,1 
55,5502501,WI,"Waukesha County--West and South Cities, Towns and Villages",118650,1 
55,5502502,WI,"Waukesha County--Waukesha, Pewaukee, Sussex Area",124315,1 
55,5502503,WI,"Waukesha County--Brookfield, New Berlin, Menomonee Falls, Muskego, Elm Grove & Butler PU",164013,1 
55,5502600,WI,Washington & Ozaukee Counties,228264,1 
55,5502801,WI,Milwaukee County--City of Milwaukee Northwest,104248,1 
55,5502802,WI,Milwaukee County--City of Milwaukee East Side & Northern Suburbs,117113,1 
55,5502803,WI,Milwaukee County--City of Milwaukee Central,101315,1 
55,5502804,WI,Milwaukee County--City of Milwaukee North Central,103279,1 
55,5502805,WI,Milwaukee County--City of Milwaukee South Central,104125,1 
55,5502806,WI,Milwaukee County--City of Milwaukee South,114988,1 
55,5502807,WI,Milwaukee County--Western Suburbs,172948,1 
55,5502808,WI,Milwaukee County--Southern Suburbs,121473,1 
55,5502900,WI,Racine County,197727,1 
55,5503000,WI,Kenosha County,169151,1 
56,5600100,WY,"Sheridan, Park, Teton, Lincoln & Big Horn Counties",114978,1 
56,5600200,WY,"Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties",100747,1 
56,5600300,WY,Laramie County,100512,1 
56,5600400,WY,"Natrona, Carbon, Converse & Albany Counties",145309,1 
56,5600500,WY,"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation",115305,1 
72,7200100,PR,"Aguadilla, Aguada & Moca",145884,1 
72,7200200,PR,"MayagÃ¼ez, AÃ±asco & Hormigueros",114327,1 
72,7200300,PR,"Cabo Rojo, San GermÃ¡n & Lajas",102371,1 
72,7200400,PR,"Yauco, Sabana Grande & PeÃ±uelas",108871,1 
72,7200500,PR,Ponce,137491,1 
72,7200600,PR,"Juana DÃ­az, Coamo & Villalba",123580,1 
72,7200700,PR,"Guayama, Salinas & Patillas",104820,1 
72,7200800,PR,"Humacao, Fajardo & Islas Municipios",158180,1 
72,7200900,PR,"RÃ­o Grande, CanÃ³vanas & LoÃ­za",130871,1 
72,7201000,PR,Carolina,154815,1 
72,7201101,PR,San Juan Norte,155733,1 
72,7201102,PR,San Juan Sur,186526,1 
72,7201200,PR,Guaynabo & CataÃ±o,112935,1 
72,7201300,PR,BayamÃ³n,185187,1 
72,7201400,PR,Toa Baja & Dorado,111172,1 
72,7201500,PR,"Toa Alta, Corozal & Naranjito",130664,1 
72,7201600,PR,"Vega Baja, Vega Alta & Morovis",118536,1 
72,7201700,PR,"Arecibo, ManatÃ­ & Barceloneta",161595,1 
