state,puma22,stab,PUMA22name,hus20,afact
21,2102800,KY,FIVCO Area Development District,60729,1 
22,2200101,LA,Coordinating & Development Corporation 1--Shreveport City (North),57238,1 
22,2200102,LA,Coordinating & Development Corporation 2--Shreveport City (South),55085,1 
22,2200200,LA,Coordinating & Development Corporation 3--Bossier & Webster Parishes,73473,1 
22,2200300,LA,Coordinating & Development Corporation 4--Northwest Louisiana,81766,1 
22,2200400,LA,North Delta Regional Planning & Development District 1--Ouachita Parish,70028,1 
22,2200500,LA,North Delta Regional Planning & Development District 2--Northeast Louisiana,66056,1 
22,2200600,LA,Kisatchie Delta Regional Planning & Development District 1,52963,1 
22,2200700,LA,Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes P,79888,1 
22,2200801,LA,Imperial Calcasieu Regional Planning & Development District 1 (North),62911,1 
22,2200901,LA,Imperial Calcasieu Regional Planning & Development District 2 (South),73687,1 
22,2201000,LA,Acadiana Regional Development District 1--St. Landry & Evangeline Parishes,51139,1 
22,2201100,LA,Acadiana Regional Development District 2--Acadia & Vermilion Parishes,50581,1 
22,2201201,LA,Acadiana Regional Development District 3--Lafayette Parish (North),51816,1 
22,2201202,LA,Acadiana Regional Development District 4--Lafayette Parish (South),56106,1 
22,2201300,LA,Acadiana Regional Development District 5--Iberia & St. Martin Parishes,54439,1 
22,2201400,LA,Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West),48716,1 
22,2201501,LA,Capital Region Planning Commission 4--East Baton Rouge Parish (North),41963,1 
22,2201502,LA,Capital Region Planning Commission 3--Baton Rouge City (North),46492,1 
22,2201503,LA,Capital Region Planning Commission 8--Baton Rouge City (South),68733,1 
22,2201504,LA,Capital Region Planning Commission 2--East Baton Rouge Parish (South),47171,1 
22,2201600,LA,Capital Region Planning Commission 5--Ascension Parish,49690,1 
22,2201700,LA,Capital Region Planning Commission 6--Livingston & St. Helena Parishes,62723,1 
22,2201800,LA,Capital Region Planning Commission 7--Tangipahoa & Washington Parishes,78026,1 
22,2201900,LA,South Central Planning & Development Commission 1--River Parishes,46737,1 
22,2202000,LA,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes,50868,1 
22,2202100,LA,South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes,69728,1 
22,2202201,LA,Regional Planning Commission 1--St. Tammany Parish (Northwest),60449,1 
22,2202202,LA,Regional Planning Commission 2--St. Tammany Parish (Southeast),49921,1 
22,2202301,LA,Regional Planning Commission 3--Jefferson Parish (North),47724,1 
22,2202302,LA,Regional Planning Commission 4--Jefferson Parish (Central),67299,1 
22,2202303,LA,Regional Planning Commission 5--Jefferson Parish (West Bank),56907,1 
22,2202401,LA,Regional Planning Commission 6--New Orleans City (Northeast),63710,1 
22,2202402,LA,Regional Planning Commission 7--New Orleans City (Central),63828,1 
22,2202403,LA,Regional Planning Commission 8--New Orleans City (South),66302,1 
22,2202501,LA,"Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes P",49037,1 
23,2300100,ME,"Northeast Maine--Aroostook, Washington & Northern Penobscot Counties",73600,1 
23,2300200,ME,"Northwest Maine--Oxford, Somerset, Franklin & Somerset Counties",101348,1 
23,2300300,ME,Southern Penobscot County,61175,1 
23,2300400,ME,Kennebec County,62607,1 
23,2300500,ME,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",109917,1 
23,2300600,ME,Androscoggin County,49837,1 
23,2300700,ME,Sagadahoc County & Northern Cumberland County,55608,1 
23,2300800,ME,Southern Maine--York (West) & Cumberland (West),101622,1 
23,2300900,ME,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities,65679,1 
23,2301000,ME,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities",57679,1 
24,2400101,MD,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring",57315,1 
24,2400201,MD,Central Washington County--Hagerstown City,57793,1 
24,2400301,MD,Central Frederick County--Frederick City,54356,1 
24,2400302,MD,Outer Frederick County,49137,1 
24,2400400,MD,Carroll County--Westminster City,65793,1 
24,2400501,MD,Outer Baltimore County,43414,1 
24,2400502,MD,"Inner West Baltimore County--Randallstown, Owings Mills & Milford Mill",65362,1 
24,2400503,MD,"West Central Baltimore County--Pikesville, Towson & Cockeysville",46508,1 
24,2400504,MD,"East Central Baltimore County--Towson, Parkville & Carney",46668,1 
24,2400505,MD,"Inner East Baltimore County--Middle River, Rosedale & White Marsh",42890,1 
24,2400506,MD,"Southeast Baltimore County--Dundalk, Essex, Edgemere",57712,1 
24,2400507,MD,"Southwest Baltimore County--Catonsville, Woodlawn & Arbutus",47609,1 
24,2400601,MD,"North Harford County--Bel Air Town, Fallston & Jarrettsville",54313,1 
24,2400602,MD,"South Harford County--Aberdeen, Havre de Grace Cities",48971,1 
24,2400700,MD,Cecil County--Elkton,43941,1 
24,2400801,MD,"Northwest Baltimore City--Sandtown, Winchester, Ashburton & Mount Washington",65096,1 
24,2400802,MD,"North Central Baltimore City--Guilford, Roland Park & Druid Lake",62605,1 
24,2400803,MD,"Northeast Baltimore City--Frankford, Belair-Edison & Loch Raven",52464,1 
24,2400804,MD,"East Baltimore City--Inner Harbor, Canton & Bayview",52938,1 
24,2400805,MD,"Southwest Baltimore City--Irvington, Ten Hills & Cherry Hill",60146,1 
24,2400901,MD,"West Howard County--Ellicott City (North & West), Fulton & Highland",43194,1 
24,2400902,MD,Central Howard County--Columbia,42585,1 
24,2400903,MD,"East Howard County--Ellicott City (Southeast), North Laurel & Elkridge",37423,1 
24,2401001,MD,"North Montgomery County--Olney, Damascus & Darnestown",38264,1 
24,2401002,MD,"North Central Montgomery County--Germantown, Clarksburg & Montgomery Village",59359,1 
24,2401003,MD,Central Montgomery County--Gaithersburg & Rockville,67309,1 
24,2401004,MD,Southwest Montgomery County--North Bethesda & Potomac,49874,1 
24,2401005,MD,"East Central Montgomery County--Wheaton, Aspen Hill & Glenmont",52464,1 
24,2401006,MD,"East Montgomery County--Fairland, Colesville & White Oak",42892,1 
24,2401007,MD,Southeast Montgomery County--Takoma Park City & Silver Spring,49545,1 
24,2401008,MD,South Montgomery County--South Bethesda & Chevy Chase,44716,1 
24,2401101,MD,Inner Northwest Prince Georges County--College Park City & Langley Park,42845,1 
24,2401102,MD,"North Prince Georges County--Laurel, Greenbelt & Beltsville",56862,1 
24,2401103,MD,Inner Northeast Prince Georges County--New Carrollton & Hyattsville,40968,1 
24,2401104,MD,"Central Prince Georges County--Seat Pleasant City, Capitol Heights Town & Landover PUM",48132,1 
24,2401105,MD,"East Prince Georges County--Bowie City, Kettering & Largo",71402,1 
24,2401106,MD,"South Prince Georges County--Clinton, Fort Washington & Rosaryville",47106,1 
24,2401107,MD,"Southwest Prince Georges County--Oxon Hill, Hillcrest Heights & Temple Hills",52642,1 
24,2401201,MD,"Northwest Anne Arundel County--Severn, Odenton & Crofton",48156,1 
24,2401202,MD,"North Anne Arundel County--Glen Burnie, Pasadena, Ferndale & Brooklyn Park",47900,1 
24,2401203,MD,"East Anne Arundel County--Severna Park, Arnold & Lake Shore",41831,1 
24,2401204,MD,Central Anne Arundel County,45386,1 
24,2401205,MD,"Southeast Anne Arundel County--Annapolis City, Parole & Annapolis Neck",49857,1 
24,2401300,MD,"Queen Annes, Talbot, Caroline, Dorchester & Kent Counties",80915,1 
24,2401400,MD,"Wicomico, Worcester & Somerset Counties--Salisbury City",110840,1 
24,2401501,MD,Calvert & Southeast St. Marys Counties--Chesapeake Beach & California,40449,1 
24,2401601,MD,Central St. Marys County--Lexington Park City & Leonardtown,40774,1 
24,2401700,MD,Charles County--La Plata Town & Waldorf City,62123,1 
25,2500100,MA,Berkshire County--Pittsfield,69759,1 
25,2500201,MA,"Franklin & Hampshire (West, North, East) Counties",56052,1 
25,2500301,MA,Hampshire County (South)--Northampton,44538,1 
25,2500401,MA,Hampden County (West)--Westfield & Holyoke,66513,1 
25,2500402,MA,Hampden County (Central)--Springfield,62782,1 
25,2500403,MA,Hampden County (East)--Chicopee,67738,1 
25,2500501,MA,Worcester County (Northwest)--Gardner,47456,1 
25,2500502,MA,"Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg",48010,1 
25,2500503,MA,Worcester County (East Central)--Outside Worcester City,58950,1 
25,2500504,MA,Worcester City (East),43881,1 
25,2500505,MA,Worcester City (West),40400,1 
25,2500506,MA,Worcester County (West Central)--Outside Worcester City,47688,1 
25,2500507,MA,Worcester County (South),65379,1 
25,2500601,MA,Middlesex County (Northwest)--Outside Lowell,49809,1 
25,2500602,MA,Middlesex County--Lowell,43482,1 
25,2500603,MA,"Middlesex County (Northeast)--Billerica, Tewksbury & Dracut",39949,1 
25,2500604,MA,Middlesex County (West Central),47231,1 
25,2500605,MA,Middlesex County--Framingham & Marlborough,46580,1 
25,2500606,MA,Middlesex County (Southwest),42240,1 
25,2500607,MA,"Middlesex County--Lexington, Burlington & Wilmington",51454,1 
25,2500608,MA,"Middlesex County--Woburn, Melrose & Reading",67445,1 
25,2500609,MA,Middlesex County (East)--Malden & Medford,53491,1 
25,2500610,MA,Middlesex County (East)--Somerville & Everett,54477,1 
25,2500611,MA,Middlesex County (East)--Cambridge,53907,1 
25,2500612,MA,"Middlesex County--Watertown, Arlington & Belmont",48353,1 
25,2500613,MA,Middlesex County--Newton & Waltham,59865,1 
25,2500701,MA,Essex County (Northwest)--Haverhill & Methuen,48121,1 
25,2500702,MA,Essex County (West)--Lawrence & Andover,43549,1 
25,2500703,MA,"Essex County (North)--Newburyport, Amesbury & North Andover",52274,1 
25,2500704,MA,"Essex County (Central)--Peabody, Danvers & Saugus",69270,1 
25,2500705,MA,Essex County--Lynn & Nahant,38462,1 
25,2500706,MA,"Essex County (South Coastline)--Salem, Beverly & Gloucester",75509,1 
25,2500801,MA,"Boston City--Allston, Brighton & Fenway",50488,1 
25,2500802,MA,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",85830,1 
25,2500803,MA,Boston City--Dorchester & South Boston,56936,1 
25,2500804,MA,Boston City--Mattapan & Roxbury,53950,1 
25,2500805,MA,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",54502,1 
25,2500806,MA,"Suffolk County (North)--Revere, Chelsea & Winthrop",47910,1 
25,2500901,MA,"Norfolk County (Northwest)--Needham, Wellesley & Westwood",41708,1 
25,2500902,MA,"Norfolk County--Brookline, Milton & Dedham",48273,1 
25,2500903,MA,Norfolk County--Quincy,47000,1 
25,2500904,MA,"Norfolk County (Northeast)--Weymouth, Braintree, Randolph & Cohasset",56738,1 
25,2500905,MA,"Norfolk County (Central)--Norwood, Stoughton & Canton",48131,1 
25,2500906,MA,"Norfolk County (Southwest)--Franklin, Walpole & Foxborough",49639,1 
25,2501001,MA,"Bristol County--Attleboro, North Attleborough & Swansea",49220,1 
25,2501002,MA,"Bristol County--Taunton, Easton & Mansfield",61437,1 
25,2501003,MA,"Bristol County (Central)--Fall River, Somerset & Acushnet",59570,1 
25,2501004,MA,"Bristol County (South)--New Bedford, Dartmouth & Westport",73237,1 
25,2501101,MA,Plymouth County--Brockton,37304,1 
25,2501102,MA,"Plymouth County (West)--Bridgewater, Abington & Whitman",49013,1 
25,2501103,MA,"Plymouth County (North)--Marshfield, Hingham & Scituate",59970,1 
25,2501104,MA,"Plymouth County (South)--Plymouth Town, Middleborough & Wareham",68483,1 
25,2501201,MA,Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City,81855,1 
25,2501301,MA,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",112729,1 
26,2600100,MI,Western Upper Peninsula,97840,1 
26,2600200,MI,Eastern Upper Peninsula,79974,1 
26,2600300,MI,Northeast Lower Peninsula,94957,1 
26,2600400,MI,Northwest Lower Peninsula (East),93363,1 
26,2600500,MI,Northwest Lower Peninsula (West),88768,1 
26,2600600,MI,"Newaygo, Mason, Oceana & Lake Counties",70787,1 
26,2600700,MI,Muskegon County,74591,1 
26,2600801,MI,Ottawa County (West),62932,1 
26,2600802,MI,Ottawa County (East),51386,1 
26,2600900,MI,Allegan County,51789,1 
26,2601001,MI,Kent County (Southwest),60944,1 
26,2601002,MI,Kent County (Central)--Grand Rapids City Area,86114,1 
26,2601003,MI,Kent County (Southeast),68196,1 
26,2601004,MI,Kent County (North),49748,1 
26,2601100,MI,"Ionia, Montcalm, Mecosta & Osceola Counties",85950,1 
26,2601200,MI,"Isabella, Gratiot & Clare Counties",66339,1 
26,2601300,MI,"Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",84537,1 
26,2601400,MI,Bay & Midland Counties,85429,1 
26,2601500,MI,Saginaw County,85953,1 
26,2601600,MI,"Tuscola, Sanilac & Huron Counties",65928,1 
26,2601701,MI,"Genesee (East, excluding Grand Blanc area) & Lapeer Counties",60208,1 
26,2601702,MI,"Genesee County (Central)--Outside Flint City, including Grand Blanc area",57870,1 
26,2601703,MI,Genesee County (Central)--Flint City and Mount Morris City Area,51024,1 
26,2601704,MI,Genesee (West) & Shiawassee Counties,80941,1 
26,2601801,MI,Ingham County (South & East),70967,1 
26,2601802,MI,Ingham County (Northwest),54284,1 
26,2601900,MI,Eaton & Clinton Counties,80318,1 
26,2602000,MI,Calhoun & Barry Counties,86869,1 
26,2602101,MI,Kalamazoo County (Outer),59602,1 
26,2602102,MI,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area,54419,1 
26,2602200,MI,St. Joseph & Branch Counties,47830,1 
26,2602300,MI,Van Buren & Cass Counties,62239,1 
26,2602400,MI,Berrien County,76821,1 
26,2602500,MI,Lenawee & Hillsdale Counties,64973,1 
26,2602600,MI,Jackson County,69025,1 
26,2602701,MI,"Washtenaw County (West, Northeast & Southeast)",45802,1 
26,2602702,MI,Washtenaw County (East Central)--Ann Arbor City Area,53677,1 
26,2602703,MI,Washtenaw County (East Central)--Outside Ann Arbor City,57403,1 
26,2602800,MI,Livingston County,78441,1 
26,2602901,MI,Oakland County (West),56764,1 
26,2602902,MI,Oakland County (Northeast),54709,1 
26,2602903,MI,Oakland County (East Central)--Troy & Rochester Area,71807,1 
26,2602904,MI,Oakland County (Central),70125,1 
26,2602905,MI,Oakland County (Southwest),59270,1 
26,2602906,MI,Oakland County (Central)--Birmingham & Bloomfield Area,65764,1 
26,2602907,MI,Oakland County (South Central)--Farmington & Southfield Area,82241,1 
26,2602908,MI,Oakland County (Southeast),93723,1 
26,2603001,MI,Macomb County (North),49719,1 
26,2603002,MI,Macomb County (Central),67787,1 
26,2603003,MI,Macomb County (Southwest)--Sterling Heights City,53255,1 
26,2603004,MI,Macomb County (Southeast)--Mount Clemens & Fraser Area,72698,1 
26,2603005,MI,"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",63603,1 
26,2603006,MI,Macomb County (Southwest)--Warren & Center Line Cities,62342,1 
26,2603100,MI,St. Clair County,72092,1 
26,2603201,MI,Wayne County (Northwest),85069,1 
26,2603202,MI,Wayne County (North Central)--Livonia City & Redford Charter Township,61229,1 
26,2603203,MI,Wayne County (Central)--Dearborn & Dearborn Heights Cities,63410,1 
26,2603204,MI,"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities",70588,1 
26,2603205,MI,Wayne County (Southwest),47391,1 
26,2603206,MI,Wayne County (Southeast)--Downriver Area (South),59588,1 
26,2603207,MI,Wayne County (Southeast)--Downriver Area (North),52980,1 
26,2603208,MI,Detroit City (Northwest),69500,1 
26,2603209,MI,Detroit City (North Central),58179,1 
26,2603210,MI,Detroit City (Northeast),47023,1 
26,2603211,MI,Detroit City (South Central & Southeast),74089,1 
26,2603212,MI,Detroit City (Southwest),52520,1 
26,2603213,MI,Wayne County (Northeast)--I-94 Corridor,48625,1 
26,2603300,MI,Monroe County,65845,1 
27,2700101,MN,Northwest Minnesota,74655,1 
27,2700201,MN,North Central Minnesota,88172,1 
27,2700301,MN,"Cook, Lake & St. Louis (North) Counties",65995,1 
27,2700401,MN,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities",46075,1 
27,2700501,MN,"Aitkin, Carlton, Kanabec, Pine & St. Louis (Southwest) Counties",59111,1 
27,2700600,MN,"Crow Wing, Morrison, Todd & Wadena Counties",77351,1 
27,2700700,MN,"Clay, Otter Tail & Wilkin Counties",66322,1 
27,2700800,MN,West Central Minnesota,58667,1 
27,2700901,MN,Benton (Northwest) & Stearns (West) Counties,43767,1 
27,2701001,MN,"Benton (Southwest), Sherburne (Northwest) & Stearns (East) Counties--St. Cloud City PUM",43562,1 
27,2701101,MN,Sherburne (East) & Wright (North) Counties,37870,1 
27,2701200,MN,"Chisago, Isanti & Mille Lacs Counties",51630,1 
27,2701301,MN,"Anoka County (North)--Andover, Ramsey, Ham Lake & East Bethel Cities",42786,1 
27,2701302,MN,"Anoka County (Southwest)--Coon Rapids, Fridley, Columbia Heights & Anoka Cities",57722,1 
27,2701303,MN,Anoka County (Southeast)--Blaine & Lino Lakes Cities,37509,1 
27,2701401,MN,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",55099,1 
27,2701402,MN,Washington County (South)--Woodbury & Cottage Grove Cities,48915,1 
27,2701501,MN,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",55316,1 
27,2701502,MN,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities P",45838,1 
